booking_id,customer_id,booking_date,booking_channel,fare_basis_code
BKG00000444,CUS0003678,2026-01-26,GDS,GRPECO
BKG00000445,CUS0003570,2026-02-14,OTA,GRPECO
BKG00000446,CUS0001103,2026-02-07,AGT,BSSAVE
BKG00000447,CUS0004830,2023-07-24,CTR,YOWRS
BKG00000448,CUS0001248,2023-05-28,WEB,CLXSAV
BKG00000449,CUS0003716,2025-11-06,GDS,CLXSAV
BKG00000450,CUS0003593,2025-07-31,MOB,CLXBUS
BKG00000451,CUS0000794,2025-01-20,MOB,CLXBUS
BKG00000452,CUS0004042,2025-04-24,OTA,YOWUS
BKG00000453,CUS0004622,2025-09-04,CTR,FLXFST
BKG00000454,CUS0002337,2023-05-25,OTA,FLXFST
BKG00000455,CUS0002610,2026-04-04,MOB,BSSAVE
BKG00000456,CUS0000344,2023-06-24,AGT,WOWBUS
BKG00000457,CUS0003527,2023-07-09,CTR,CLXBUS
BKG00000458,CUS0004712,2023-09-04,CTR,CLXSAV
BKG00000459,CUS0000815,2024-06-04,OTA,CLXBUS
BKG00000460,CUS0001357,2024-04-01,WEB,CLXBUS
BKG00000461,CUS0002244,2023-07-25,GDS,GRPECO
BKG00000462,CUS0001833,2024-03-17,MOB,CLXBUS
BKG00000463,CUS0002126,2024-08-17,CTR,YOWRS
BKG00000464,CUS0001898,2026-01-02,AGT,CLXBUS
BKG00000465,CUS0001156,2023-06-15,WEB,WOWBUS
BKG00000466,CUS0004524,2024-02-25,CTR,BSSAVE
BKG00000467,CUS0000225,2024-11-30,CTR,YOWUS
BKG00000468,CUS0004423,2025-06-09,CTR,WOWBUS
BKG00000469,CUS0000055,2024-10-28,GDS,YOWUS
BKG00000470,CUS0003028,2023-10-07,MOB,CLXBUS
BKG00000471,CUS0004679,2023-08-25,GDS,GRPECO
BKG00000472,CUS0004268,2025-10-09,MOB,GRPECO
BKG00000473,CUS0002417,2026-02-24,WEB,YOWRS
BKG00000474,CUS0003641,2023-09-26,GDS,GRPECO
BKG00000475,CUS0002155,2025-11-18,WEB,BSSAVE
BKG00000476,CUS0002282,2026-03-06,AGT,YOWRS
BKG00000477,CUS0002898,2024-04-16,WEB,WOWBUS
BKG00000478,CUS0000610,2025-12-24,OTA,BSSAVE
BKG00000479,CUS0004154,2023-08-12,OTA,CLXBUS
BKG00000480,CUS0003715,2023-12-02,AGT,YOWRS
BKG00000481,CUS0002579,2026-03-31,WEB,FLXFST
BKG00000482,CUS0000823,2024-11-11,AGT,CLXSAV
BKG00000483,CUS0001560,2024-09-12,CTR,YOWUS
BKG00000484,CUS0000066,2023-06-29,MOB,BSSAVE
BKG00000485,CUS0004804,2024-09-28,GDS,WOWBUS
BKG00000486,CUS0001603,2025-02-01,OTA,GRPECO
BKG00000487,CUS0001241,2024-02-12,GDS,BSSAVE
BKG00000488,CUS0004070,2025-02-18,OTA,BSSAVE
BKG00000489,CUS0001627,2025-10-17,AGT,YOWRS
BKG00000490,CUS0004230,2026-03-21,AGT,WOWBUS
BKG00000491,CUS0000027,2024-10-14,GDS,YOWRS
BKG00000492,CUS0004020,2025-11-27,CTR,WOWBUS
BKG00000493,CUS0001460,2024-12-25,WEB,FLXFST
BKG00000494,CUS0002156,2023-10-29,CTR,FLXFST
BKG00000495,CUS0004784,2025-10-25,MOB,CLXSAV
BKG00000496,CUS0003967,2025-06-22,CTR,BSSAVE
BKG00000497,CUS0002459,2024-10-14,MOB,CLXBUS
BKG00000498,CUS0003974,2024-04-07,GDS,FLXFST
BKG00000499,CUS0004898,2025-12-16,OTA,GRPECO
BKG00000500,CUS0002421,2025-09-12,WEB,WOWBUS
BKG00000501,CUS0000921,2025-10-21,OTA,FLXFST
BKG00000502,CUS0003664,2024-11-16,OTA,WOWBUS
BKG00000503,CUS0003481,2024-08-23,WEB,BSSAVE
BKG00000504,CUS0003808,2025-04-23,OTA,YOWRS
BKG00000505,CUS0002848,2025-03-04,AGT,FLXFST
BKG00000506,CUS0001050,2025-12-12,GDS,GRPECO
BKG00000507,CUS0004924,2026-02-13,GDS,WOWBUS
BKG00000508,CUS0000238,2023-06-08,OTA,CLXBUS
BKG00000509,CUS0004158,2025-11-07,MOB,FLXFST
BKG00000510,CUS0000499,2024-07-13,CTR,CLXSAV
BKG00000511,CUS0002144,2023-10-15,AGT,CLXSAV
BKG00000512,CUS0003369,2024-10-29,GDS,GRPECO
BKG00000513,CUS0003484,2025-08-08,GDS,CLXBUS
BKG00000514,CUS0000448,2025-01-10,OTA,GRPECO
BKG00000515,CUS0001794,2024-05-05,OTA,YOWUS
BKG00000516,CUS0002528,2023-11-03,GDS,FLXFST
BKG00000517,CUS0001813,2025-11-06,CTR,BSSAVE
BKG00000518,CUS0004392,2024-12-17,MOB,YOWRS
BKG00000519,CUS0002701,2025-10-28,MOB,YOWUS
BKG00000520,CUS0000173,2023-08-09,GDS,YOWRS
BKG00000521,CUS0002731,2024-06-09,OTA,YOWRS
BKG00000522,CUS0000404,2024-11-05,CTR,WOWBUS
BKG00000523,CUS0002967,2025-07-04,CTR,WOWBUS
BKG00000524,CUS0001287,2026-04-28,CTR,FLXFST
BKG00000525,CUS0001879,2025-11-14,OTA,BSSAVE
BKG00000526,CUS0003063,2023-08-25,OTA,FLXFST
BKG00000527,CUS0001767,2025-02-14,CTR,WOWBUS
BKG00000528,CUS0000112,2024-02-29,WEB,YOWUS
BKG00000529,CUS0004314,2026-03-19,WEB,FLXFST
BKG00000530,CUS0003973,2024-01-25,WEB,BSSAVE
BKG00000531,CUS0002320,2024-07-13,OTA,YOWUS
BKG00000532,CUS0001885,2025-09-20,AGT,WOWBUS
BKG00000533,CUS0000277,2023-09-23,OTA,YOWRS
BKG00000534,CUS0003096,2024-05-29,AGT,FLXFST
BKG00000535,CUS0001075,2025-11-04,AGT,CLXBUS
BKG00000536,CUS0000696,2026-04-26,WEB,YOWRS
BKG00000537,CUS0004133,2023-12-17,AGT,FLXFST
BKG00000538,CUS0000166,2025-11-20,WEB,BSSAVE
BKG00000539,CUS0000783,2026-03-26,AGT,FLXFST
BKG00000540,CUS0001592,2024-07-01,CTR,CLXBUS
BKG00000541,CUS0002652,2024-03-08,GDS,YOWUS
BKG00000542,CUS0002476,2025-08-07,OTA,GRPECO
BKG00000543,CUS0001661,2025-06-09,WEB,CLXBUS
BKG00000544,CUS0004721,2023-12-09,GDS,FLXFST
BKG00000545,CUS0002386,2025-06-26,GDS,YOWRS
BKG00000546,CUS0001821,2025-03-03,GDS,CLXBUS
BKG00000547,CUS0003960,2024-10-05,OTA,WOWBUS
BKG00000548,CUS0003133,2023-09-09,WEB,GRPECO
BKG00000549,CUS0003225,2026-05-12,OTA,YOWRS
BKG00000550,CUS0003705,2023-11-25,MOB,YOWUS
BKG00000551,CUS0003256,2024-09-02,MOB,GRPECO
BKG00000552,CUS0003030,2023-07-18,GDS,YOWRS
BKG00000553,CUS0002545,2024-01-29,OTA,BSSAVE
BKG00000554,CUS0000686,2023-07-29,WEB,BSSAVE
BKG00000555,CUS0001702,2023-06-22,GDS,WOWBUS
BKG00000556,CUS0000688,2025-07-06,MOB,FLXFST
BKG00000557,CUS0003880,2026-03-09,CTR,WOWBUS
BKG00000558,CUS0000483,2026-05-07,GDS,CLXBUS
BKG00000559,CUS0003374,2024-03-12,OTA,CLXSAV
BKG00000560,CUS0001234,2023-11-23,WEB,CLXSAV
BKG00000561,CUS0004632,2026-01-29,CTR,FLXFST
BKG00000562,CUS0000046,2023-07-01,OTA,WOWBUS
BKG00000563,CUS0004608,2025-01-08,GDS,GRPECO
BKG00000564,CUS0002565,2026-03-28,AGT,WOWBUS
BKG00000565,CUS0002637,2024-12-11,GDS,GRPECO
BKG00000566,CUS0004215,2024-02-03,CTR,YOWRS
BKG00000567,CUS0000861,2024-12-31,GDS,YOWRS
BKG00000568,CUS0003078,2025-06-09,MOB,YOWUS
BKG00000569,CUS0001328,2025-06-22,CTR,YOWRS
BKG00000570,CUS0001362,2025-02-10,MOB,GRPECO
BKG00000571,CUS0000932,2025-05-06,WEB,FLXFST
BKG00000572,CUS0004057,2025-03-19,MOB,GRPECO
BKG00000573,CUS0001146,2024-05-31,AGT,FLXFST
BKG00000574,CUS0003272,2025-11-02,WEB,CLXBUS
BKG00000575,CUS0000964,2023-11-20,GDS,CLXBUS
BKG00000576,CUS0002221,2025-05-13,CTR,CLXSAV
BKG00000577,CUS0003045,2023-09-14,CTR,BSSAVE
BKG00000578,CUS0001160,2023-07-08,OTA,WOWBUS
BKG00000579,CUS0003042,2024-08-16,CTR,CLXBUS
BKG00000580,CUS0003868,2026-04-13,GDS,WOWBUS
BKG00000581,CUS0002705,2024-06-10,AGT,BSSAVE
BKG00000582,CUS0001346,2024-06-20,CTR,GRPECO
BKG00000583,CUS0000081,2023-09-03,OTA,FLXFST
BKG00000584,CUS0001469,2023-07-16,MOB,GRPECO
BKG00000585,CUS0000550,2025-02-01,WEB,CLXBUS
BKG00000586,CUS0001538,2023-12-14,MOB,YOWRS
BKG00000587,CUS0004406,2025-07-17,GDS,CLXSAV
BKG00000588,CUS0000776,2025-02-02,WEB,GRPECO
BKG00000589,CUS0004870,2026-05-11,MOB,YOWRS
BKG00000590,CUS0002871,2024-06-18,AGT,WOWBUS
BKG00000591,CUS0002826,2025-07-07,AGT,YOWUS
BKG00000592,CUS0001579,2026-01-25,OTA,CLXBUS
BKG00000593,CUS0003492,2025-12-18,CTR,CLXBUS
BKG00000594,CUS0003009,2024-02-26,CTR,FLXFST
BKG00000595,CUS0002087,2024-03-31,CTR,WOWBUS
BKG00000596,CUS0000635,2023-10-05,CTR,BSSAVE
BKG00000597,CUS0000844,2025-06-06,AGT,WOWBUS
BKG00000598,CUS0002294,2025-01-11,MOB,CLXBUS
BKG00000599,CUS0004618,2023-09-27,WEB,BSSAVE
BKG00000600,CUS0004279,2026-04-12,CTR,FLXFST
BKG00000601,CUS0002705,2023-10-24,CTR,CLXBUS
BKG00000602,CUS0003879,2024-07-09,MOB,BSSAVE
BKG00000603,CUS0000022,2025-04-08,MOB,WOWBUS
BKG00000604,CUS0000749,2026-02-03,CTR,BSSAVE
BKG00000605,CUS0001175,2025-08-07,MOB,GRPECO
BKG00000606,CUS0000003,2025-08-01,OTA,YOWRS
BKG00000607,CUS0000428,2023-12-11,MOB,GRPECO
BKG00000608,CUS0003485,2024-09-09,AGT,GRPECO
BKG00000609,CUS0002680,2024-06-27,OTA,YOWRS
BKG00000610,CUS0001973,2025-09-11,CTR,FLXFST
BKG00000611,CUS0003091,2023-10-28,GDS,GRPECO
BKG00000612,CUS0002909,2024-10-13,OTA,CLXSAV
BKG00000613,CUS0004348,2025-03-28,WEB,WOWBUS
BKG00000614,CUS0001361,2024-07-30,AGT,CLXBUS
BKG00000615,CUS0001171,2023-12-16,GDS,GRPECO
BKG00000616,CUS0004015,2025-02-02,AGT,CLXBUS
BKG00000617,CUS0000986,2024-08-25,CTR,FLXFST
BKG00000618,CUS0002853,2024-03-27,MOB,YOWUS
BKG00000619,CUS0002996,2026-01-06,GDS,CLXSAV
BKG00000620,CUS0003475,2026-03-29,MOB,WOWBUS
BKG00000621,CUS0003134,2025-03-17,OTA,BSSAVE
BKG00000622,CUS0000088,2025-12-31,MOB,GRPECO
BKG00000623,CUS0002958,2024-07-19,CTR,WOWBUS
BKG00000624,CUS0000046,2024-11-24,CTR,CLXBUS
BKG00000625,CUS0002691,2025-12-11,WEB,CLXSAV
BKG00000626,CUS0002079,2023-11-09,CTR,YOWUS
BKG00000627,CUS0004971,2024-11-15,OTA,YOWUS
BKG00000628,CUS0002253,2023-11-17,AGT,GRPECO
BKG00000629,CUS0003263,2026-03-29,WEB,CLXBUS
BKG00000630,CUS0002247,2023-09-16,AGT,YOWUS
BKG00000631,CUS0004688,2025-01-04,WEB,GRPECO
BKG00000632,CUS0004978,2023-10-05,AGT,GRPECO
BKG00000633,CUS0004017,2024-06-08,MOB,GRPECO
BKG00000634,CUS0004470,2023-10-29,WEB,YOWUS
BKG00000635,CUS0003028,2024-08-19,WEB,BSSAVE
BKG00000636,CUS0001450,2025-08-01,MOB,YOWRS
BKG00000637,CUS0003438,2026-01-12,WEB,YOWUS
BKG00000638,CUS0003633,2025-04-07,AGT,YOWUS
BKG00000639,CUS0002575,2026-05-08,WEB,CLXBUS
BKG00000640,CUS0001591,2023-09-16,AGT,YOWUS
BKG00000641,CUS0002726,2025-10-29,AGT,CLXSAV
BKG00000642,CUS0001387,2024-10-18,CTR,CLXSAV
BKG00000643,CUS0004230,2024-10-24,WEB,FLXFST
BKG00000644,CUS0003411,2023-11-14,AGT,YOWUS
BKG00000645,CUS0000533,2024-07-08,MOB,BSSAVE
BKG00000646,CUS0002185,2025-01-06,WEB,BSSAVE
BKG00000647,CUS0003633,2024-02-28,WEB,CLXBUS
BKG00000648,CUS0004986,2024-06-11,MOB,FLXFST
BKG00000649,CUS0001417,2023-06-22,AGT,YOWUS
BKG00000650,CUS0002550,2023-11-20,OTA,CLXSAV
BKG00000651,CUS0000965,2026-01-26,OTA,GRPECO
BKG00000652,CUS0004655,2024-04-27,AGT,YOWRS
BKG00000653,CUS0004639,2025-06-28,GDS,YOWRS
BKG00000654,CUS0000953,2023-11-17,WEB,BSSAVE
BKG00000655,CUS0000708,2025-10-02,MOB,CLXSAV
BKG00000656,CUS0004843,2025-12-04,AGT,YOWUS
BKG00000657,CUS0001388,2024-03-17,WEB,WOWBUS
BKG00000658,CUS0003069,2024-01-09,GDS,YOWRS
BKG00000659,CUS0002022,2025-05-19,OTA,WOWBUS
BKG00000660,CUS0001088,2025-01-30,OTA,YOWUS
BKG00000661,CUS0003108,2025-03-15,AGT,CLXBUS
BKG00000662,CUS0001459,2024-12-19,OTA,BSSAVE
BKG00000663,CUS0004629,2023-12-17,OTA,FLXFST
BKG00000664,CUS0001852,2025-02-22,MOB,CLXBUS
BKG00000665,CUS0001633,2025-07-14,MOB,CLXBUS
BKG00000666,CUS0002125,2024-12-03,AGT,GRPECO
BKG00000667,CUS0002168,2024-06-12,WEB,GRPECO
BKG00000668,CUS0002910,2023-06-15,CTR,CLXSAV
BKG00000669,CUS0002858,2025-04-15,AGT,GRPECO
BKG00000670,CUS0001397,2024-08-26,WEB,FLXFST
BKG00000671,CUS0001276,2024-09-14,CTR,WOWBUS
BKG00000672,CUS0003555,2023-08-04,OTA,CLXBUS
BKG00000673,CUS0001700,2023-10-20,OTA,CLXBUS
BKG00000674,CUS0000744,2026-05-02,CTR,WOWBUS
BKG00000675,CUS0002116,2024-07-23,MOB,GRPECO
BKG00000676,CUS0002137,2024-03-15,WEB,YOWRS
BKG00000677,CUS0004236,2025-02-06,AGT,BSSAVE
BKG00000678,CUS0003893,2025-03-12,MOB,GRPECO
BKG00000679,CUS0004808,2026-03-23,OTA,CLXSAV
BKG00000680,CUS0004619,2024-06-22,GDS,YOWUS
BKG00000681,CUS0002641,2024-06-24,AGT,YOWRS
BKG00000682,CUS0002940,2025-03-22,WEB,BSSAVE
BKG00000683,CUS0003453,2025-10-25,GDS,CLXSAV
BKG00000684,CUS0002759,2023-06-12,AGT,YOWRS
BKG00000685,CUS0001533,2024-01-31,OTA,CLXBUS
BKG00000686,CUS0001334,2024-07-23,GDS,BSSAVE
BKG00000687,CUS0000179,2026-01-28,GDS,GRPECO
BKG00000688,CUS0004863,2025-03-20,CTR,FLXFST
BKG00000689,CUS0003272,2025-02-04,GDS,WOWBUS
BKG00000690,CUS0002070,2025-03-06,AGT,CLXSAV
BKG00000691,CUS0004923,2024-07-31,OTA,GRPECO
BKG00000692,CUS0003287,2026-01-23,OTA,YOWUS
BKG00000693,CUS0001920,2024-11-26,CTR,YOWRS
BKG00000694,CUS0003449,2023-08-05,GDS,CLXBUS
BKG00000695,CUS0004731,2023-12-06,GDS,YOWUS
BKG00000696,CUS0001344,2025-11-02,CTR,BSSAVE
BKG00000697,CUS0002463,2025-10-15,CTR,WOWBUS
BKG00000698,CUS0004653,2025-05-05,MOB,BSSAVE
BKG00000699,CUS0002730,2023-09-19,WEB,YOWRS
BKG00000700,CUS0002534,2025-07-19,MOB,CLXSAV
BKG00000701,CUS0003758,2025-10-31,GDS,BSSAVE
BKG00000702,CUS0003774,2024-05-11,WEB,BSSAVE
BKG00000703,CUS0001642,2024-06-15,MOB,CLXBUS
BKG00000704,CUS0002520,2023-12-04,WEB,BSSAVE
BKG00000705,CUS0001935,2025-12-13,MOB,FLXFST
BKG00000706,CUS0000739,2024-07-02,AGT,WOWBUS
BKG00000707,CUS0001263,2025-04-06,AGT,CLXSAV
BKG00000708,CUS0000041,2026-03-04,GDS,BSSAVE
BKG00000709,CUS0002824,2023-12-06,WEB,GRPECO
BKG00000710,CUS0004505,2024-06-01,AGT,FLXFST
BKG00000711,CUS0001741,2024-10-22,GDS,FLXFST
BKG00000712,CUS0003797,2024-02-05,AGT,WOWBUS
BKG00000713,CUS0000785,2024-06-27,GDS,BSSAVE
BKG00000714,CUS0002608,2025-08-17,MOB,FLXFST
BKG00000715,CUS0002680,2025-08-23,OTA,FLXFST
BKG00000716,CUS0004891,2023-08-05,GDS,YOWRS
BKG00000717,CUS0002842,2025-06-05,GDS,YOWUS
BKG00000718,CUS0001817,2026-02-17,CTR,BSSAVE
BKG00000719,CUS0001927,2023-10-20,OTA,CLXSAV
BKG00000720,CUS0002785,2025-12-30,CTR,YOWUS
BKG00000721,CUS0004909,2026-04-10,GDS,YOWRS
BKG00000722,CUS0001885,2026-03-31,MOB,GRPECO
BKG00000723,CUS0001540,2025-02-08,WEB,WOWBUS
BKG00000724,CUS0002474,2024-05-12,GDS,YOWRS
BKG00000725,CUS0002782,2023-10-16,GDS,BSSAVE
BKG00000726,CUS0003488,2024-09-07,MOB,CLXBUS
BKG00000727,CUS0002549,2024-01-02,GDS,GRPECO
BKG00000728,CUS0000286,2025-10-23,OTA,FLXFST
BKG00000729,CUS0001471,2023-08-31,MOB,FLXFST
BKG00000730,CUS0004239,2025-08-25,WEB,GRPECO
BKG00000731,CUS0000677,2024-10-24,OTA,YOWRS
BKG00000732,CUS0003314,2023-09-18,WEB,BSSAVE
BKG00000733,CUS0002614,2025-01-19,MOB,FLXFST
BKG00000734,CUS0003725,2025-07-28,WEB,GRPECO
BKG00000735,CUS0003291,2025-01-12,GDS,YOWUS
BKG00000736,CUS0002482,2024-01-20,GDS,CLXBUS
BKG00000737,CUS0000950,2023-11-14,CTR,GRPECO
BKG00000738,CUS0004113,2024-01-12,OTA,GRPECO
BKG00000739,CUS0002745,2024-09-05,CTR,CLXSAV
BKG00000740,CUS0000915,2024-05-14,MOB,FLXFST
BKG00000741,CUS0004356,2025-10-24,GDS,YOWRS
BKG00000742,CUS0001232,2023-08-15,WEB,CLXSAV
BKG00000743,CUS0004835,2026-02-03,OTA,WOWBUS
BKG00000744,CUS0004219,2025-08-12,CTR,GRPECO
BKG00000745,CUS0003563,2023-11-21,WEB,GRPECO
BKG00000746,CUS0002308,2024-11-24,WEB,YOWRS
BKG00000747,CUS0004011,2025-12-21,GDS,CLXSAV
BKG00000748,CUS0000411,2026-04-01,CTR,CLXSAV
BKG00000749,CUS0002068,2025-05-20,GDS,CLXSAV
BKG00000750,CUS0002427,2026-02-21,WEB,CLXBUS
BKG00000751,CUS0001465,2024-03-11,OTA,CLXSAV
BKG00000752,CUS0003417,2024-01-14,WEB,GRPECO
BKG00000753,CUS0002660,2024-07-14,OTA,YOWUS
BKG00000754,CUS0004881,2025-10-09,WEB,CLXSAV
BKG00000755,CUS0000300,2026-03-24,CTR,FLXFST
BKG00000756,CUS0002037,2026-05-08,MOB,YOWRS
BKG00000757,CUS0004383,2026-02-13,WEB,BSSAVE
BKG00000758,CUS0001185,2024-03-11,AGT,GRPECO
BKG00000759,CUS0003532,2026-04-23,OTA,CLXSAV
BKG00000760,CUS0003753,2023-11-14,AGT,WOWBUS
BKG00000761,CUS0004289,2025-12-26,CTR,GRPECO
BKG00000762,CUS0000333,2023-10-02,WEB,CLXSAV
BKG00000763,CUS0003054,2024-10-04,WEB,BSSAVE
BKG00000764,CUS0004992,2025-11-29,AGT,YOWRS
BKG00000765,CUS0003129,2024-06-30,CTR,YOWRS
BKG00000766,CUS0002768,2024-03-09,AGT,CLXBUS
BKG00000767,CUS0003462,2025-10-30,GDS,YOWUS
BKG00000768,CUS0001507,2025-01-23,AGT,CLXBUS
BKG00000769,CUS0000650,2025-09-19,GDS,YOWRS
BKG00000770,CUS0001570,2025-12-04,CTR,CLXBUS
BKG00000771,CUS0002484,2024-08-07,CTR,WOWBUS
BKG00000772,CUS0000401,2024-11-30,OTA,GRPECO
BKG00000773,CUS0001763,2025-07-02,GDS,CLXBUS
BKG00000774,CUS0001522,2023-12-09,OTA,YOWUS
BKG00000775,CUS0004954,2025-11-22,GDS,BSSAVE
BKG00000776,CUS0002335,2026-01-13,OTA,YOWUS
BKG00000777,CUS0003336,2025-07-28,MOB,YOWUS
BKG00000778,CUS0003395,2025-04-11,AGT,BSSAVE
BKG00000779,CUS0002251,2024-02-11,OTA,GRPECO
BKG00000780,CUS0004908,2025-02-12,AGT,CLXSAV
BKG00000781,CUS0000796,2023-06-19,MOB,WOWBUS
BKG00000782,CUS0000149,2025-06-22,AGT,CLXSAV
BKG00000783,CUS0001811,2023-11-09,WEB,CLXBUS
BKG00000784,CUS0004992,2025-08-06,GDS,FLXFST
BKG00000785,CUS0004877,2025-06-28,OTA,FLXFST
BKG00000786,CUS0003897,2023-06-26,CTR,YOWUS
BKG00000787,CUS0002810,2025-12-06,OTA,CLXSAV
BKG00000788,CUS0002838,2025-04-11,GDS,BSSAVE
BKG00000789,CUS0003785,2024-11-08,AGT,GRPECO
BKG00000790,CUS0001726,2023-12-21,CTR,BSSAVE
BKG00000791,CUS0003196,2025-09-28,OTA,FLXFST
BKG00000792,CUS0000265,2024-10-09,AGT,YOWRS
BKG00000793,CUS0003986,2023-09-02,CTR,CLXSAV
BKG00000794,CUS0000681,2026-05-05,MOB,CLXSAV
BKG00000795,CUS0002491,2024-03-25,OTA,CLXSAV
BKG00000796,CUS0003699,2023-12-11,AGT,GRPECO
BKG00000797,CUS0000243,2025-12-28,MOB,BSSAVE
BKG00000798,CUS0002881,2023-06-21,CTR,FLXFST
BKG00000799,CUS0003403,2025-10-15,WEB,CLXBUS
BKG00000800,CUS0004559,2025-05-15,AGT,GRPECO
BKG00000801,CUS0001923,2023-11-17,GDS,BSSAVE
BKG00000802,CUS0003101,2024-05-29,CTR,YOWRS
BKG00000803,CUS0000795,2025-04-09,GDS,WOWBUS
BKG00000804,CUS0001732,2026-02-11,WEB,CLXBUS
BKG00000805,CUS0001464,2024-04-18,MOB,FLXFST
BKG00000806,CUS0004507,2025-09-28,GDS,CLXSAV
BKG00000807,CUS0001784,2025-09-16,GDS,CLXBUS
BKG00000808,CUS0002617,2024-08-01,OTA,YOWRS
BKG00000809,CUS0002604,2025-12-18,CTR,FLXFST
BKG00000810,CUS0001845,2024-09-30,GDS,GRPECO
BKG00000811,CUS0003801,2025-08-04,OTA,GRPECO
BKG00000812,CUS0001286,2024-03-15,MOB,FLXFST
BKG00000813,CUS0002363,2026-04-20,WEB,CLXSAV
BKG00000814,CUS0003802,2024-06-27,AGT,BSSAVE
BKG00000815,CUS0000806,2024-05-30,GDS,FLXFST
BKG00000816,CUS0003427,2024-10-05,GDS,WOWBUS
BKG00000817,CUS0000238,2025-10-09,CTR,WOWBUS
BKG00000818,CUS0001136,2024-08-27,CTR,YOWRS
BKG00000819,CUS0004912,2025-12-20,CTR,FLXFST
BKG00000820,CUS0000188,2025-06-28,OTA,WOWBUS
BKG00000821,CUS0001364,2026-03-21,CTR,GRPECO
BKG00000822,CUS0000746,2026-05-15,OTA,YOWUS
BKG00000823,CUS0004927,2024-02-21,AGT,FLXFST
BKG00000824,CUS0004523,2025-06-15,CTR,WOWBUS
BKG00000825,CUS0001323,2025-05-17,GDS,CLXSAV
BKG00000826,CUS0001961,2025-11-07,MOB,GRPECO
BKG00000827,CUS0001637,2023-10-13,OTA,BSSAVE
BKG00000828,CUS0002401,2024-04-18,WEB,YOWUS
BKG00000829,CUS0001696,2024-09-21,CTR,GRPECO
BKG00000830,CUS0003762,2024-11-28,MOB,GRPECO
BKG00000831,CUS0001982,2023-08-10,MOB,GRPECO
BKG00000832,CUS0004098,2025-11-07,AGT,YOWRS
BKG00000833,CUS0004949,2024-08-05,OTA,BSSAVE
BKG00000834,CUS0002006,2025-10-09,GDS,YOWRS
BKG00000835,CUS0000057,2024-06-09,AGT,YOWUS
BKG00000836,CUS0003329,2024-01-03,CTR,GRPECO
BKG00000837,CUS0003157,2025-01-14,WEB,FLXFST
BKG00000838,CUS0002131,2023-09-20,AGT,YOWRS
BKG00000839,CUS0004973,2025-01-27,AGT,YOWUS
BKG00000840,CUS0003593,2025-06-05,GDS,YOWUS
BKG00000841,CUS0002400,2025-01-02,GDS,YOWUS
BKG00000842,CUS0002977,2024-07-09,GDS,GRPECO
BKG00000843,CUS0003511,2024-10-28,WEB,YOWRS
BKG00000844,CUS0001196,2025-02-18,OTA,YOWRS
BKG00000845,CUS0001385,2025-09-01,OTA,FLXFST
BKG00000846,CUS0002784,2025-06-07,MOB,WOWBUS
BKG00000847,CUS0003954,2026-01-12,MOB,CLXBUS
BKG00000848,CUS0000796,2024-09-10,OTA,YOWRS
BKG00000849,CUS0003754,2025-02-01,AGT,GRPECO
BKG00000850,CUS0002005,2025-09-24,OTA,CLXSAV
BKG00000851,CUS0002420,2024-12-26,AGT,GRPECO
BKG00000852,CUS0002709,2025-04-10,GDS,CLXBUS
BKG00000853,CUS0004655,2025-01-18,OTA,YOWUS
BKG00000854,CUS0001148,2025-05-16,MOB,CLXBUS
BKG00000855,CUS0000213,2026-05-16,MOB,CLXSAV
BKG00000856,CUS0004617,2025-07-26,OTA,CLXBUS
BKG00000857,CUS0002513,2025-01-28,AGT,BSSAVE
BKG00000858,CUS0004651,2024-06-08,AGT,CLXBUS
BKG00000859,CUS0003894,2024-07-11,AGT,GRPECO
BKG00000860,CUS0002416,2023-07-18,MOB,BSSAVE
BKG00000861,CUS0001201,2024-11-22,CTR,CLXBUS
BKG00000862,CUS0003148,2025-08-27,OTA,WOWBUS
BKG00000863,CUS0000230,2024-01-03,MOB,CLXBUS
BKG00000864,CUS0001216,2026-04-29,CTR,YOWUS
BKG00000865,CUS0002126,2025-12-31,OTA,FLXFST
BKG00000866,CUS0003908,2023-07-18,CTR,BSSAVE
BKG00000867,CUS0002820,2025-12-27,AGT,BSSAVE
BKG00000868,CUS0004810,2026-03-04,CTR,CLXSAV
BKG00000869,CUS0004288,2025-05-21,OTA,FLXFST
BKG00000870,CUS0003976,2023-08-08,AGT,BSSAVE
BKG00000871,CUS0004303,2024-09-04,GDS,BSSAVE
BKG00000872,CUS0003965,2026-02-08,GDS,YOWUS
BKG00000873,CUS0000531,2025-03-11,OTA,WOWBUS
BKG00000874,CUS0002534,2025-08-10,MOB,WOWBUS
BKG00000875,CUS0001230,2024-04-12,OTA,YOWRS
BKG00000876,CUS0001614,2024-02-29,OTA,GRPECO
BKG00000877,CUS0003763,2024-01-16,CTR,YOWUS
BKG00000878,CUS0004294,2025-05-12,MOB,WOWBUS
BKG00000879,CUS0002979,2024-04-17,AGT,YOWUS
BKG00000880,CUS0003265,2026-04-16,AGT,YOWRS
BKG00000881,CUS0002700,2024-12-03,CTR,YOWRS
BKG00000882,CUS0002224,2025-11-15,CTR,YOWRS
BKG00000883,CUS0000459,2024-08-09,GDS,WOWBUS
BKG00000884,CUS0002005,2025-07-02,OTA,BSSAVE
BKG00000885,CUS0002008,2023-10-03,MOB,GRPECO
BKG00000886,CUS0001454,2024-09-12,WEB,CLXBUS
