guest_id,customer_key,preferred_room_type,smoking_preference,special_request,created_at
CUS0000422,422,DLX,Non-Smoking,High Floor,2024-06-08
CUS0000423,423,SUP,Non-Smoking,Near Elevator,2025-01-12
CUS0000424,424,EXC,Non-Smoking,Late Check-In,2024-09-24
CUS0000425,425,STD,Smoking,Baby Cot,2024-09-04
CUS0000426,426,STD,Non-Smoking,None,2024-06-01
CUS0000427,427,SUP,Non-Smoking,None,2026-04-08
CUS0000428,428,SUP,Non-Smoking,Near Elevator,2024-12-31
CUS0000429,429,DLX,Smoking,None,2026-02-11
CUS0000430,430,SUT,Non-Smoking,None,2025-07-29
CUS0000431,431,SUP,Non-Smoking,Near Elevator,2025-01-08
CUS0000432,432,SUT,Non-Smoking,Late Check-In,2025-01-04
CUS0000433,433,DLX,Non-Smoking,Late Check-In,2024-08-28
CUS0000434,434,STD,Non-Smoking,Late Check-In,2025-06-10
CUS0000435,435,DLX,Non-Smoking,Baby Cot,2025-04-21
CUS0000436,436,EXC,Non-Smoking,Baby Cot,2026-02-05
CUS0000437,437,SUT,Non-Smoking,Late Check-In,2024-07-19
CUS0000438,438,SUT,Non-Smoking,None,2024-06-24
CUS0000439,439,EXC,Non-Smoking,None,2025-02-22
CUS0000440,440,SUP,Non-Smoking,Late Check-In,2024-09-28
CUS0000441,441,SUT,Non-Smoking,Late Check-In,2025-09-07
CUS0000442,442,SUT,Smoking,Near Elevator,2025-11-05
CUS0000443,443,EXC,Non-Smoking,Baby Cot,2025-01-25
CUS0000444,444,STD,Non-Smoking,None,2026-03-12
CUS0000445,445,STD,Non-Smoking,None,2025-02-07
CUS0000446,446,EXC,Non-Smoking,High Floor,2025-10-21
CUS0000447,447,SUT,Non-Smoking,None,2025-02-01
CUS0000448,448,STD,Non-Smoking,None,2026-02-08
CUS0000449,449,EXC,Non-Smoking,Near Elevator,2026-02-26
CUS0000450,450,SUT,Non-Smoking,High Floor,2024-06-19
CUS0000451,451,DLX,Non-Smoking,Late Check-In,2025-03-12
CUS0000452,452,EXC,Non-Smoking,Near Elevator,2026-02-15
CUS0000453,453,EXC,Non-Smoking,None,2024-12-20
CUS0000454,454,STD,Non-Smoking,Near Elevator,2025-09-10
CUS0000455,455,DLX,Non-Smoking,Near Elevator,2024-11-16
CUS0000456,456,STD,Non-Smoking,Near Elevator,2025-07-23
CUS0000457,457,SUT,Non-Smoking,Baby Cot,2024-09-18
CUS0000458,458,STD,Non-Smoking,Near Elevator,2025-11-13
CUS0000459,459,STD,Smoking,Baby Cot,2025-10-29
CUS0000460,460,EXC,Non-Smoking,Near Elevator,2024-06-07
CUS0000461,461,SUT,Non-Smoking,Late Check-In,2026-01-07
CUS0000462,462,DLX,Non-Smoking,Baby Cot,2026-03-25
CUS0000463,463,STD,Non-Smoking,None,2026-05-23
CUS0000464,464,DLX,Non-Smoking,Near Elevator,2025-01-03
CUS0000465,465,SUT,Non-Smoking,Late Check-In,2025-12-18
CUS0000466,466,SUT,Smoking,Late Check-In,2025-03-30
CUS0000467,467,SUT,Non-Smoking,Baby Cot,2025-04-14
CUS0000468,468,EXC,Non-Smoking,None,2025-06-25
CUS0000469,469,EXC,Non-Smoking,None,2025-11-30
CUS0000470,470,SUP,Non-Smoking,Baby Cot,2026-04-24
CUS0000471,471,STD,Non-Smoking,Near Elevator,2026-01-15
CUS0000472,472,STD,Non-Smoking,High Floor,2024-11-16
CUS0000473,473,STD,Non-Smoking,None,2024-10-06
CUS0000474,474,STD,Non-Smoking,High Floor,2025-07-05
CUS0000475,475,SUT,Non-Smoking,Late Check-In,2025-04-04
CUS0000476,476,SUP,Non-Smoking,Baby Cot,2024-07-05
CUS0000477,477,STD,Non-Smoking,Late Check-In,2024-11-04
CUS0000478,478,DLX,Smoking,Late Check-In,2024-11-27
CUS0000479,479,SUP,Non-Smoking,High Floor,2025-10-09
CUS0000480,480,SUP,Non-Smoking,Baby Cot,2024-12-11
CUS0000481,481,EXC,Non-Smoking,None,2024-09-28
CUS0000482,482,SUP,Smoking,None,2026-03-10
CUS0000483,483,STD,Non-Smoking,Late Check-In,2025-08-07
CUS0000484,484,SUP,Non-Smoking,None,2024-08-04
CUS0000485,485,SUP,Non-Smoking,High Floor,2025-04-26
CUS0000486,486,DLX,Smoking,High Floor,2024-05-27
CUS0000487,487,SUP,Non-Smoking,Baby Cot,2025-08-06
CUS0000488,488,SUT,Non-Smoking,None,2024-06-15
CUS0000489,489,EXC,Smoking,None,2026-03-05
CUS0000490,490,STD,Smoking,Near Elevator,2024-10-27
CUS0000491,491,STD,Smoking,None,2024-09-03
CUS0000492,492,SUT,Non-Smoking,Baby Cot,2026-04-23
CUS0000493,493,DLX,Non-Smoking,None,2024-10-10
CUS0000494,494,STD,Smoking,Near Elevator,2025-09-24
CUS0000495,495,SUP,Non-Smoking,High Floor,2025-01-12
CUS0000496,496,EXC,Smoking,High Floor,2024-07-10
CUS0000497,497,SUP,Non-Smoking,Baby Cot,2026-04-07
CUS0000498,498,EXC,Non-Smoking,High Floor,2024-12-07
CUS0000499,499,STD,Non-Smoking,Late Check-In,2024-10-13
CUS0000500,500,SUP,Non-Smoking,Late Check-In,2025-08-17
CUS0000501,501,SUT,Non-Smoking,None,2026-01-07
CUS0000502,502,DLX,Non-Smoking,Near Elevator,2025-04-23
CUS0000503,503,SUP,Non-Smoking,Near Elevator,2024-09-16
CUS0000504,504,SUP,Non-Smoking,None,2024-05-26
CUS0000505,505,SUP,Non-Smoking,Near Elevator,2026-05-18
CUS0000506,506,EXC,Non-Smoking,None,2025-10-05
CUS0000507,507,STD,Non-Smoking,Near Elevator,2024-06-20
CUS0000508,508,SUP,Non-Smoking,High Floor,2025-06-18
CUS0000509,509,SUT,Smoking,None,2025-03-27
CUS0000510,510,DLX,Non-Smoking,Baby Cot,2026-05-21
CUS0000511,511,STD,Non-Smoking,Near Elevator,2025-05-05
CUS0000512,512,SUT,Non-Smoking,Near Elevator,2024-07-20
CUS0000513,513,SUP,Non-Smoking,Baby Cot,2024-09-29
CUS0000514,514,EXC,Non-Smoking,None,2025-08-23
CUS0000515,515,SUT,Non-Smoking,None,2024-11-21
CUS0000516,516,DLX,Non-Smoking,High Floor,2025-02-13
CUS0000517,517,SUT,Non-Smoking,Baby Cot,2025-04-26
CUS0000518,518,EXC,Smoking,High Floor,2024-09-03
CUS0000519,519,SUP,Non-Smoking,Baby Cot,2025-05-30
CUS0000520,520,STD,Non-Smoking,High Floor,2026-05-06
CUS0000521,521,EXC,Non-Smoking,None,2025-09-11
CUS0000522,522,EXC,Non-Smoking,Baby Cot,2024-08-02
CUS0000523,523,SUP,Non-Smoking,Near Elevator,2025-03-07
CUS0000524,524,SUT,Non-Smoking,Baby Cot,2025-06-17
CUS0000525,525,EXC,Non-Smoking,Baby Cot,2024-09-25
CUS0000526,526,STD,Smoking,Near Elevator,2024-11-20
CUS0000527,527,SUP,Non-Smoking,Near Elevator,2025-12-14
CUS0000528,528,STD,Smoking,None,2025-08-11
CUS0000529,529,SUP,Non-Smoking,High Floor,2025-06-04
CUS0000530,530,SUT,Non-Smoking,None,2024-11-01
CUS0000531,531,SUT,Non-Smoking,Near Elevator,2025-11-30
CUS0000532,532,DLX,Non-Smoking,None,2026-03-18
CUS0000533,533,SUT,Non-Smoking,High Floor,2024-08-10
CUS0000534,534,STD,Non-Smoking,Late Check-In,2025-04-27
CUS0000535,535,SUT,Non-Smoking,None,2025-09-10
CUS0000536,536,DLX,Non-Smoking,Near Elevator,2024-10-27
CUS0000537,537,EXC,Non-Smoking,Late Check-In,2026-04-27
CUS0000538,538,DLX,Non-Smoking,High Floor,2026-02-04
CUS0000539,539,STD,Non-Smoking,Near Elevator,2024-10-05
CUS0000540,540,SUP,Non-Smoking,Near Elevator,2024-09-05
CUS0000541,541,SUT,Non-Smoking,None,2025-05-28
CUS0000542,542,STD,Smoking,High Floor,2025-12-18
CUS0000543,543,STD,Smoking,None,2026-04-21
CUS0000544,544,SUT,Non-Smoking,High Floor,2024-12-02
CUS0000545,545,SUP,Smoking,Late Check-In,2024-10-04
CUS0000546,546,DLX,Non-Smoking,High Floor,2026-03-08
CUS0000547,547,EXC,Smoking,None,2025-11-08
CUS0000548,548,EXC,Non-Smoking,Baby Cot,2024-12-09
CUS0000549,549,SUP,Non-Smoking,Late Check-In,2024-10-01
CUS0000550,550,DLX,Non-Smoking,None,2025-10-12
CUS0000551,551,SUT,Non-Smoking,Near Elevator,2025-06-28
CUS0000552,552,DLX,Non-Smoking,Baby Cot,2025-10-28
CUS0000553,553,DLX,Non-Smoking,Baby Cot,2026-02-04
CUS0000554,554,EXC,Non-Smoking,Baby Cot,2025-06-19
CUS0000555,555,SUP,Non-Smoking,Near Elevator,2026-05-06
CUS0000556,556,SUT,Non-Smoking,Near Elevator,2026-03-31
CUS0000557,557,SUT,Non-Smoking,Late Check-In,2026-03-15
CUS0000558,558,SUT,Non-Smoking,High Floor,2025-07-19
CUS0000559,559,SUP,Non-Smoking,None,2024-07-23
CUS0000560,560,STD,Smoking,Near Elevator,2024-11-22
CUS0000561,561,STD,Non-Smoking,High Floor,2024-11-26
CUS0000562,562,SUP,Non-Smoking,High Floor,2025-07-05
CUS0000563,563,DLX,Non-Smoking,Near Elevator,2024-11-16
CUS0000564,564,STD,Smoking,Baby Cot,2025-11-08
CUS0000565,565,SUP,Smoking,Late Check-In,2025-11-22
CUS0000566,566,SUP,Non-Smoking,High Floor,2025-04-15
CUS0000567,567,EXC,Non-Smoking,Late Check-In,2025-03-27
CUS0000568,568,DLX,Non-Smoking,Near Elevator,2025-07-05
CUS0000569,569,DLX,Smoking,None,2025-08-03
CUS0000570,570,EXC,Non-Smoking,High Floor,2024-07-19
CUS0000571,571,EXC,Non-Smoking,Baby Cot,2024-11-27
CUS0000572,572,STD,Non-Smoking,High Floor,2024-12-04
CUS0000573,573,DLX,Non-Smoking,None,2025-01-30
CUS0000574,574,EXC,Non-Smoking,Late Check-In,2026-01-09
CUS0000575,575,DLX,Non-Smoking,Late Check-In,2025-08-05
CUS0000576,576,DLX,Non-Smoking,Late Check-In,2025-02-07
CUS0000577,577,SUP,Non-Smoking,None,2025-06-13
CUS0000578,578,STD,Non-Smoking,Baby Cot,2024-10-17
CUS0000579,579,SUP,Non-Smoking,Near Elevator,2024-08-07
CUS0000580,580,EXC,Non-Smoking,High Floor,2026-01-30
CUS0000581,581,EXC,Non-Smoking,Late Check-In,2025-09-23
CUS0000582,582,DLX,Non-Smoking,High Floor,2024-06-15
CUS0000583,583,EXC,Non-Smoking,None,2024-06-22
CUS0000584,584,SUT,Smoking,High Floor,2025-04-28
CUS0000585,585,SUP,Non-Smoking,Near Elevator,2024-07-11
CUS0000586,586,STD,Smoking,Baby Cot,2025-01-23
CUS0000587,587,SUT,Non-Smoking,Near Elevator,2024-10-18
CUS0000588,588,DLX,Non-Smoking,High Floor,2026-05-12
CUS0000589,589,SUT,Non-Smoking,None,2024-07-01
CUS0000590,590,STD,Non-Smoking,Near Elevator,2025-10-20
CUS0000591,591,SUT,Non-Smoking,High Floor,2025-01-06
CUS0000592,592,EXC,Non-Smoking,Baby Cot,2024-10-14
CUS0000593,593,DLX,Non-Smoking,None,2024-12-18
CUS0000594,594,SUT,Non-Smoking,None,2026-04-23
CUS0000595,595,EXC,Smoking,Baby Cot,2026-05-11
CUS0000596,596,SUT,Non-Smoking,Late Check-In,2025-10-27
CUS0000597,597,DLX,Smoking,None,2024-12-07
CUS0000598,598,STD,Non-Smoking,Near Elevator,2024-05-31
CUS0000599,599,STD,Non-Smoking,Late Check-In,2025-08-15
CUS0000600,600,SUP,Non-Smoking,High Floor,2025-07-09
CUS0000601,601,EXC,Non-Smoking,High Floor,2025-01-08
CUS0000602,602,SUT,Non-Smoking,High Floor,2024-10-23
CUS0000603,603,SUT,Non-Smoking,None,2025-12-08
CUS0000604,604,SUP,Non-Smoking,Near Elevator,2025-03-03
CUS0000605,605,SUT,Non-Smoking,High Floor,2024-08-20
CUS0000606,606,SUP,Smoking,Near Elevator,2024-09-24
CUS0000607,607,STD,Non-Smoking,High Floor,2025-02-15
CUS0000608,608,STD,Smoking,Late Check-In,2025-03-22
CUS0000609,609,STD,Non-Smoking,Baby Cot,2024-09-11
CUS0000610,610,EXC,Non-Smoking,Baby Cot,2025-11-16
CUS0000611,611,SUT,Non-Smoking,High Floor,2025-01-15
CUS0000612,612,SUT,Non-Smoking,Baby Cot,2025-07-10
CUS0000613,613,SUP,Non-Smoking,None,2024-12-12
CUS0000614,614,STD,Non-Smoking,None,2024-10-24
CUS0000615,615,DLX,Non-Smoking,Near Elevator,2025-05-10
CUS0000616,616,SUP,Non-Smoking,None,2024-07-06
CUS0000617,617,STD,Non-Smoking,Baby Cot,2024-06-14
CUS0000618,618,SUT,Non-Smoking,Late Check-In,2025-02-23
CUS0000619,619,SUP,Non-Smoking,Late Check-In,2024-11-19
CUS0000620,620,SUT,Non-Smoking,None,2024-09-10
CUS0000621,621,EXC,Non-Smoking,Late Check-In,2025-09-08
CUS0000622,622,STD,Smoking,Baby Cot,2024-07-23
CUS0000623,623,EXC,Non-Smoking,Late Check-In,2026-03-03
CUS0000624,624,STD,Non-Smoking,Near Elevator,2026-03-23
CUS0000625,625,EXC,Smoking,None,2025-03-14
CUS0000626,626,DLX,Non-Smoking,Late Check-In,2024-06-07
CUS0000627,627,SUP,Non-Smoking,None,2025-02-26
CUS0000628,628,SUT,Non-Smoking,High Floor,2025-01-25
CUS0000629,629,SUP,Non-Smoking,Near Elevator,2026-04-15
CUS0000630,630,STD,Smoking,Late Check-In,2025-03-11
CUS0000631,631,DLX,Non-Smoking,Late Check-In,2024-11-30
CUS0000632,632,DLX,Non-Smoking,Baby Cot,2025-07-16
CUS0000633,633,STD,Non-Smoking,Near Elevator,2024-09-20
CUS0000634,634,SUT,Non-Smoking,Baby Cot,2026-01-19
CUS0000635,635,SUP,Non-Smoking,Near Elevator,2024-07-20
CUS0000636,636,EXC,Non-Smoking,None,2024-06-09
CUS0000637,637,SUT,Non-Smoking,Near Elevator,2024-06-15
CUS0000638,638,DLX,Non-Smoking,Baby Cot,2024-10-07
CUS0000639,639,SUT,Non-Smoking,High Floor,2024-11-04
CUS0000640,640,SUT,Non-Smoking,Late Check-In,2024-11-12
CUS0000641,641,EXC,Non-Smoking,Baby Cot,2025-02-14
CUS0000642,642,STD,Non-Smoking,Near Elevator,2025-09-18
CUS0000643,643,DLX,Non-Smoking,None,2024-12-08
CUS0000644,644,STD,Non-Smoking,Near Elevator,2026-01-04
CUS0000645,645,SUP,Non-Smoking,Late Check-In,2024-07-17
CUS0000646,646,SUP,Non-Smoking,None,2025-10-06
CUS0000647,647,EXC,Non-Smoking,High Floor,2024-05-24
CUS0000648,648,STD,Non-Smoking,Late Check-In,2025-04-26
CUS0000649,649,EXC,Non-Smoking,High Floor,2024-08-20
CUS0000650,650,SUT,Smoking,Late Check-In,2025-10-16
CUS0000651,651,EXC,Smoking,High Floor,2025-04-27
CUS0000652,652,STD,Non-Smoking,None,2024-07-25
CUS0000653,653,STD,Non-Smoking,High Floor,2025-11-12
CUS0000654,654,EXC,Non-Smoking,Near Elevator,2026-03-10
CUS0000655,655,DLX,Non-Smoking,None,2025-12-09
CUS0000656,656,SUP,Non-Smoking,Baby Cot,2025-03-07
CUS0000657,657,STD,Non-Smoking,Near Elevator,2025-06-14
CUS0000658,658,DLX,Non-Smoking,High Floor,2025-04-18
CUS0000659,659,SUP,Non-Smoking,Near Elevator,2025-07-31
CUS0000660,660,EXC,Non-Smoking,Late Check-In,2026-04-04
CUS0000661,661,EXC,Non-Smoking,Baby Cot,2025-03-11
CUS0000662,662,SUT,Smoking,High Floor,2026-01-10
CUS0000663,663,SUP,Non-Smoking,None,2025-08-01
CUS0000664,664,SUP,Non-Smoking,High Floor,2026-04-26
CUS0000665,665,DLX,Non-Smoking,Baby Cot,2025-10-06
CUS0000666,666,DLX,Non-Smoking,Baby Cot,2024-12-14
CUS0000667,667,SUT,Non-Smoking,None,2025-02-02
CUS0000668,668,SUP,Non-Smoking,None,2025-11-28
CUS0000669,669,STD,Non-Smoking,Baby Cot,2025-02-15
CUS0000670,670,EXC,Non-Smoking,High Floor,2026-02-10
CUS0000671,671,EXC,Non-Smoking,Late Check-In,2024-08-22
CUS0000672,672,EXC,Non-Smoking,None,2024-12-22
CUS0000673,673,EXC,Non-Smoking,High Floor,2025-07-10
CUS0000674,674,STD,Non-Smoking,Near Elevator,2024-11-29
CUS0000675,675,DLX,Non-Smoking,Late Check-In,2024-07-13
CUS0000676,676,SUT,Smoking,None,2026-05-16
CUS0000677,677,SUP,Non-Smoking,Baby Cot,2024-06-18
CUS0000678,678,SUP,Smoking,Near Elevator,2024-11-10
CUS0000679,679,DLX,Non-Smoking,None,2024-12-17
CUS0000680,680,DLX,Non-Smoking,None,2025-02-01
CUS0000681,681,STD,Non-Smoking,Late Check-In,2025-09-18
CUS0000682,682,DLX,Non-Smoking,None,2024-08-11
CUS0000683,683,DLX,Non-Smoking,High Floor,2024-12-20
CUS0000684,684,SUT,Non-Smoking,None,2026-04-04
CUS0000685,685,STD,Non-Smoking,Baby Cot,2025-01-17
CUS0000686,686,STD,Non-Smoking,Late Check-In,2025-09-18
CUS0000687,687,EXC,Non-Smoking,Baby Cot,2025-09-21
CUS0000688,688,STD,Non-Smoking,High Floor,2024-11-28
CUS0000689,689,SUT,Non-Smoking,None,2024-11-05
CUS0000690,690,STD,Non-Smoking,Late Check-In,2025-05-02
CUS0000691,691,SUP,Non-Smoking,Near Elevator,2025-10-22
CUS0000692,692,STD,Non-Smoking,Near Elevator,2025-05-04
CUS0000693,693,SUT,Non-Smoking,None,2025-07-03
CUS0000694,694,DLX,Non-Smoking,None,2024-06-06
CUS0000695,695,DLX,Non-Smoking,High Floor,2025-09-03
CUS0000696,696,EXC,Non-Smoking,Late Check-In,2025-12-22
CUS0000697,697,DLX,Non-Smoking,Late Check-In,2024-12-13
CUS0000698,698,STD,Non-Smoking,Near Elevator,2024-07-23
CUS0000699,699,DLX,Non-Smoking,Late Check-In,2026-01-17
CUS0000700,700,DLX,Non-Smoking,None,2025-03-17
CUS0000701,701,STD,Non-Smoking,Near Elevator,2024-08-26
CUS0000702,702,SUP,Non-Smoking,High Floor,2025-12-17
CUS0000703,703,SUP,Non-Smoking,Near Elevator,2024-06-06
CUS0000704,704,DLX,Non-Smoking,None,2024-12-29
CUS0000705,705,SUP,Non-Smoking,None,2025-06-11
CUS0000706,706,DLX,Non-Smoking,High Floor,2026-01-07
CUS0000707,707,SUT,Non-Smoking,High Floor,2026-04-24
CUS0000708,708,DLX,Non-Smoking,Near Elevator,2026-02-09
CUS0000709,709,EXC,Non-Smoking,High Floor,2025-11-21
CUS0000710,710,SUP,Non-Smoking,Baby Cot,2025-05-01
CUS0000711,711,SUT,Non-Smoking,High Floor,2025-04-19
CUS0000712,712,STD,Non-Smoking,Late Check-In,2026-01-30
CUS0000713,713,SUP,Non-Smoking,Near Elevator,2026-05-15
CUS0000714,714,STD,Non-Smoking,Near Elevator,2025-12-31
CUS0000715,715,SUT,Non-Smoking,Near Elevator,2025-01-28
CUS0000716,716,SUT,Smoking,Late Check-In,2025-06-23
CUS0000717,717,EXC,Non-Smoking,Baby Cot,2024-11-22
CUS0000718,718,SUP,Smoking,Late Check-In,2025-09-05
CUS0000719,719,SUP,Non-Smoking,Late Check-In,2025-11-13
CUS0000720,720,DLX,Smoking,Near Elevator,2025-07-13
CUS0000721,721,EXC,Smoking,Late Check-In,2026-05-10
CUS0000722,722,EXC,Smoking,Near Elevator,2026-03-31
CUS0000723,723,SUP,Non-Smoking,Late Check-In,2026-03-28
CUS0000724,724,STD,Non-Smoking,None,2024-08-14
CUS0000725,725,SUP,Non-Smoking,High Floor,2026-05-05
CUS0000726,726,STD,Non-Smoking,Late Check-In,2025-01-01
CUS0000727,727,SUT,Non-Smoking,Late Check-In,2025-03-29
CUS0000728,728,DLX,Non-Smoking,None,2026-01-16
CUS0000729,729,DLX,Non-Smoking,None,2024-11-01
CUS0000730,730,SUP,Non-Smoking,Near Elevator,2024-07-15
CUS0000731,731,SUT,Non-Smoking,Near Elevator,2025-08-26
CUS0000732,732,EXC,Non-Smoking,Late Check-In,2026-05-12
CUS0000733,733,DLX,Non-Smoking,Late Check-In,2024-12-27
CUS0000734,734,DLX,Non-Smoking,Late Check-In,2025-05-11
CUS0000735,735,EXC,Non-Smoking,Late Check-In,2025-12-21
CUS0000736,736,SUT,Non-Smoking,Late Check-In,2025-06-08
CUS0000737,737,DLX,Non-Smoking,High Floor,2025-02-10
CUS0000738,738,SUP,Non-Smoking,High Floor,2025-08-29
CUS0000739,739,DLX,Non-Smoking,Baby Cot,2024-07-29
CUS0000740,740,EXC,Non-Smoking,Baby Cot,2025-11-16
CUS0000741,741,EXC,Non-Smoking,Baby Cot,2024-06-08
CUS0000742,742,SUP,Smoking,None,2024-06-29
CUS0000743,743,SUT,Non-Smoking,None,2025-08-04
CUS0000744,744,SUT,Non-Smoking,Near Elevator,2024-07-27
CUS0000745,745,SUP,Non-Smoking,Late Check-In,2025-09-28
CUS0000746,746,EXC,Non-Smoking,High Floor,2024-09-01
CUS0000747,747,SUP,Non-Smoking,Near Elevator,2026-03-24
CUS0000748,748,STD,Non-Smoking,None,2025-04-07
CUS0000749,749,STD,Non-Smoking,Late Check-In,2024-10-20
CUS0000750,750,EXC,Non-Smoking,Near Elevator,2025-04-17
CUS0000751,751,EXC,Non-Smoking,High Floor,2026-04-09
CUS0000752,752,SUP,Non-Smoking,High Floor,2025-10-20
CUS0000753,753,SUT,Non-Smoking,High Floor,2025-10-16
CUS0000754,754,STD,Non-Smoking,High Floor,2025-08-22
CUS0000755,755,DLX,Non-Smoking,Near Elevator,2025-08-16
CUS0000756,756,EXC,Non-Smoking,Baby Cot,2024-06-06
CUS0000757,757,EXC,Non-Smoking,High Floor,2024-06-08
CUS0000758,758,DLX,Non-Smoking,None,2024-08-26
CUS0000759,759,DLX,Non-Smoking,Baby Cot,2026-02-03
CUS0000760,760,EXC,Non-Smoking,Near Elevator,2025-01-27
CUS0000761,761,SUT,Non-Smoking,None,2024-11-09
CUS0000762,762,EXC,Non-Smoking,None,2024-10-29
CUS0000763,763,SUT,Non-Smoking,Baby Cot,2025-10-24
CUS0000764,764,SUT,Non-Smoking,Late Check-In,2025-10-03
CUS0000765,765,DLX,Smoking,Baby Cot,2024-08-15
CUS0000766,766,DLX,Non-Smoking,Baby Cot,2024-06-02
CUS0000767,767,STD,Non-Smoking,Near Elevator,2025-04-22
CUS0000768,768,SUT,Smoking,High Floor,2026-02-27
CUS0000769,769,DLX,Non-Smoking,None,2026-05-23
CUS0000770,770,SUT,Smoking,Near Elevator,2026-04-06
CUS0000771,771,SUP,Non-Smoking,Near Elevator,2025-01-01
CUS0000772,772,STD,Non-Smoking,Near Elevator,2024-10-13
CUS0000773,773,SUT,Smoking,Near Elevator,2026-03-05
CUS0000774,774,SUP,Non-Smoking,Late Check-In,2024-09-05
CUS0000775,775,STD,Non-Smoking,Late Check-In,2026-02-19
CUS0000776,776,DLX,Non-Smoking,High Floor,2026-01-15
CUS0000777,777,EXC,Non-Smoking,Late Check-In,2025-11-11
CUS0000778,778,SUP,Smoking,Baby Cot,2025-01-01
CUS0000779,779,STD,Non-Smoking,Late Check-In,2024-10-08
CUS0000780,780,STD,Non-Smoking,Late Check-In,2025-11-23
CUS0000781,781,SUT,Non-Smoking,High Floor,2025-04-11
CUS0000782,782,EXC,Non-Smoking,Late Check-In,2024-08-13
CUS0000783,783,SUP,Smoking,Late Check-In,2025-01-19
CUS0000784,784,STD,Smoking,Near Elevator,2026-03-08
CUS0000785,785,SUP,Non-Smoking,High Floor,2024-10-14
CUS0000786,786,EXC,Non-Smoking,Baby Cot,2025-12-28
CUS0000787,787,EXC,Non-Smoking,Near Elevator,2025-04-14
CUS0000788,788,SUP,Non-Smoking,High Floor,2025-03-19
CUS0000789,789,SUP,Non-Smoking,None,2025-09-26
CUS0000790,790,SUP,Non-Smoking,Near Elevator,2024-08-06
CUS0000791,791,EXC,Non-Smoking,Baby Cot,2024-07-23
CUS0000792,792,SUT,Non-Smoking,Near Elevator,2024-12-18
CUS0000793,793,EXC,Non-Smoking,High Floor,2025-07-06
CUS0000794,794,SUP,Smoking,None,2025-01-15
CUS0000795,795,SUP,Non-Smoking,High Floor,2024-12-04
CUS0000796,796,EXC,Non-Smoking,Baby Cot,2026-03-14
CUS0000797,797,SUT,Non-Smoking,Late Check-In,2025-12-09
CUS0000798,798,DLX,Non-Smoking,None,2024-09-23
CUS0000799,799,SUT,Non-Smoking,Near Elevator,2025-12-29
CUS0000800,800,EXC,Non-Smoking,Late Check-In,2024-12-22
CUS0000801,801,DLX,Non-Smoking,Baby Cot,2025-12-10
CUS0000802,802,SUT,Smoking,High Floor,2024-08-28
CUS0000803,803,STD,Non-Smoking,None,2024-06-20
CUS0000804,804,EXC,Non-Smoking,Late Check-In,2025-12-26
CUS0000805,805,STD,Smoking,Baby Cot,2025-09-05
CUS0000806,806,DLX,Non-Smoking,Near Elevator,2026-02-26
CUS0000807,807,SUT,Non-Smoking,High Floor,2024-07-17
CUS0000808,808,STD,Non-Smoking,Late Check-In,2024-12-04
CUS0000809,809,DLX,Non-Smoking,None,2025-05-26
CUS0000810,810,SUP,Non-Smoking,High Floor,2025-03-23
CUS0000811,811,SUT,Non-Smoking,Near Elevator,2024-08-31
CUS0000812,812,STD,Smoking,High Floor,2026-04-14
CUS0000813,813,STD,Non-Smoking,Baby Cot,2025-01-04
CUS0000814,814,STD,Smoking,High Floor,2025-08-31
CUS0000815,815,STD,Non-Smoking,None,2025-06-04
CUS0000816,816,STD,Non-Smoking,None,2024-11-08
CUS0000817,817,SUP,Non-Smoking,Late Check-In,2026-03-12
CUS0000818,818,DLX,Smoking,Late Check-In,2026-03-24
CUS0000819,819,SUP,Non-Smoking,Near Elevator,2026-01-11
CUS0000820,820,SUT,Non-Smoking,High Floor,2025-06-17
CUS0000821,821,EXC,Non-Smoking,None,2025-01-17
CUS0000822,822,SUP,Non-Smoking,Baby Cot,2026-02-26
CUS0000823,823,STD,Non-Smoking,Late Check-In,2025-05-06
CUS0000824,824,SUT,Non-Smoking,Near Elevator,2024-12-05
CUS0000825,825,SUP,Smoking,High Floor,2025-06-16
CUS0000826,826,DLX,Non-Smoking,None,2024-12-06
CUS0000827,827,EXC,Smoking,Late Check-In,2025-09-28
CUS0000828,828,SUP,Smoking,Late Check-In,2024-10-14
CUS0000829,829,EXC,Non-Smoking,None,2025-05-15
CUS0000830,830,EXC,Non-Smoking,Late Check-In,2024-12-29
CUS0000831,831,EXC,Non-Smoking,Near Elevator,2024-09-16
CUS0000832,832,STD,Non-Smoking,Near Elevator,2024-10-18
CUS0000833,833,STD,Non-Smoking,Near Elevator,2025-02-03
CUS0000834,834,DLX,Non-Smoking,None,2025-06-24
CUS0000835,835,STD,Non-Smoking,High Floor,2024-09-01
CUS0000836,836,EXC,Non-Smoking,Baby Cot,2026-02-05
CUS0000837,837,EXC,Non-Smoking,None,2025-06-18
CUS0000838,838,SUP,Non-Smoking,Baby Cot,2024-11-18
CUS0000839,839,SUT,Non-Smoking,None,2025-09-12
CUS0000840,840,STD,Non-Smoking,Near Elevator,2025-02-23
CUS0000841,841,SUP,Smoking,High Floor,2025-09-03
CUS0000842,842,SUT,Non-Smoking,Baby Cot,2025-06-28
CUS0000843,843,STD,Non-Smoking,Late Check-In,2024-07-17
CUS0000844,844,STD,Non-Smoking,Baby Cot,2024-11-16
CUS0000845,845,SUP,Non-Smoking,Late Check-In,2025-07-29
CUS0000846,846,DLX,Non-Smoking,Late Check-In,2025-04-26
