payment_id,payment_reference,invoice_number,customer_key,transaction_date,transaction_time,payment_method_id,currency_code,payment_gateway,payment_status,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,installment_months,source_type,source_reference
PAY00000125,eb291e4e-6516-4229-802f-d6784bd9d4f7,INV00000125,1076,2026-02-21,07:01:50,3,SGD,Adyen,Completed,278.81,0.0,30.67,309.48,0.0,6.19,0,HOTEL,REF61542155
PAY00000126,595ee174-0971-45fe-bff7-0850d1bc38c7,INV00000126,3411,2024-08-25,22:52:17,7,SGD,PayPal,Completed,311.61,0.0,34.28,345.89,0.0,6.92,3,FLIGHT,REF41050188
PAY00000127,7e1cea03-b84f-44eb-a394-4d657c734391,INV00000127,703,2025-01-07,04:39:57,4,MYR,Stripe,Pending,980.53,0.0,107.86,1088.39,0.0,21.77,6,FLIGHT,REF81718791
PAY00000128,cc94e254-ecfb-47c4-bd9d-9c13d5cd5f02,INV00000128,3423,2025-12-23,14:26:07,7,THB,Xendit,Completed,785.09,39.25,82.04,827.88,0.0,16.56,6,FLIGHT,REF01640911
PAY00000129,b1b25440-2cb2-4f50-a99d-0693a0c0c2e0,INV00000129,3126,2024-06-20,11:13:47,6,JPY,Midtrans,Completed,611.85,61.19,60.57,611.23,0.0,12.22,6,FLIGHT,REF26926134
PAY00000130,b8803f39-ae5d-48a3-ab62-9a946a307a9d,INV00000130,760,2026-01-21,09:26:54,2,IDR,Xendit,Completed,511.32,51.13,50.62,510.81,0.0,10.22,0,FLIGHT,REF32501709
PAY00000131,5a25bc31-57f8-498b-9166-af5af652119a,INV00000131,2104,2024-09-14,18:26:46,6,MYR,Stripe,Pending,116.22,0.0,12.78,129.0,0.0,2.58,0,FLIGHT,REF46703083
PAY00000132,e6902583-8c11-45a8-aae4-2bf1a7d4a2e7,INV00000132,1442,2026-05-20,23:19:00,7,IDR,Stripe,Completed,1065.04,53.25,111.3,1123.09,0.0,22.46,12,HOTEL,REF74314490
PAY00000133,af598ff6-5f02-488b-8cb3-0c5d88550122,INV00000133,3667,2025-08-23,10:22:30,1,JPY,Midtrans,Completed,380.31,0.0,41.83,422.14,0.0,8.44,0,FLIGHT,REF04764761
PAY00000134,a559771b-24b0-4021-ae36-ad3116461f56,INV00000134,2867,2026-04-27,16:04:32,6,THB,PayPal,Completed,870.43,43.52,90.96,917.87,0.0,18.36,0,HOTEL,REF92810984
PAY00000135,64571b2c-d3ae-41af-99bc-a76bda0e52c1,INV00000135,507,2025-07-21,16:31:21,7,USD,Stripe,Completed,243.78,0.0,26.82,270.6,0.0,5.41,0,FLIGHT,REF87044390
PAY00000136,3c2fc5a3-ec60-4144-983d-847444a75aad,INV00000136,2149,2025-04-11,03:23:15,3,THB,Adyen,Pending,719.61,35.98,75.2,758.83,0.0,15.18,0,HOTEL,REF29779703
PAY00000137,ad93d77d-3804-46d7-9a61-8a86088040eb,INV00000137,3961,2026-04-30,22:30:34,5,JPY,PayPal,Completed,222.47,0.0,24.47,246.94,0.0,4.94,3,HOTEL,REF08657493
PAY00000138,6c8bda18-c4a4-460b-ba5c-e4f1392beb69,INV00000138,2397,2025-12-17,05:31:27,3,USD,Stripe,Completed,1441.67,72.08,150.65,1520.24,0.0,30.4,0,FLIGHT,REF02439342
PAY00000139,5d495e83-da0f-4e9f-975d-276e32fdc5f7,INV00000139,785,2024-11-27,20:43:28,1,SGD,Midtrans,Pending,1020.68,51.03,106.66,1076.31,0.0,21.53,3,HOTEL,REF67150853
PAY00000140,b7444a84-1ff0-4c71-8f68-e6dfeecab8b9,INV00000140,4567,2024-11-24,17:44:52,2,MYR,Midtrans,Completed,1093.94,54.7,114.32,1153.56,0.0,23.07,3,FLIGHT,REF79922742
PAY00000141,8eb295eb-48d7-4fce-98f7-f70a7d0333b3,INV00000141,2357,2026-05-18,12:45:38,1,THB,Midtrans,Pending,192.3,9.62,20.09,202.77,0.0,4.06,0,FLIGHT,REF40544635
PAY00000142,2a298b60-337c-40e8-9865-22a53c16ae97,INV00000142,4768,2025-12-10,07:54:08,3,MYR,Midtrans,Completed,775.99,38.8,81.09,818.28,0.0,16.37,12,FLIGHT,REF90094752
PAY00000143,83443ff2-efe1-4c76-b115-0617a58d693c,INV00000143,233,2025-11-03,06:18:04,2,MYR,Midtrans,Completed,1421.32,71.07,148.53,1498.78,0.0,29.98,12,HOTEL,REF85480012
PAY00000144,315cb3de-19cb-4c9d-aaee-de612e336408,INV00000144,2423,2024-11-28,20:52:39,7,MYR,Midtrans,Completed,560.6,28.03,58.58,591.15,481.11,11.82,12,FLIGHT,REF78987254
PAY00000145,56a8ad4d-6f9e-45d3-a60c-0b51e2dc25c8,INV00000145,3766,2025-07-18,08:24:15,5,IDR,Midtrans,Completed,843.36,0.0,92.77,936.13,0.0,18.72,6,FLIGHT,REF77421309
PAY00000146,86980afc-93e8-45a7-aa8f-e6e067d0dddf,INV00000146,4123,2025-10-06,22:02:07,1,SGD,Adyen,Pending,588.13,58.81,58.23,587.55,0.0,11.75,3,HOTEL,REF46588734
PAY00000147,90ddfe7b-6af6-4a6f-b7b7-1b0c46683688,INV00000147,1175,2025-05-07,00:12:48,3,THB,Midtrans,Completed,152.58,15.26,15.11,152.43,0.0,3.05,12,HOTEL,REF27623588
PAY00000148,d6523e74-38d3-4f49-9e55-53bcf00981c8,INV00000148,4469,2024-09-18,12:13:13,9,MYR,Midtrans,Completed,1285.08,64.25,134.29,1355.12,0.0,27.1,0,HOTEL,REF05358403
PAY00000149,97b110fb-5972-41a8-b245-692545eb9505,INV00000149,3404,2025-08-28,09:28:30,2,IDR,PayPal,Completed,912.3,0.0,100.35,1012.65,0.0,20.25,3,FLIGHT,REF03124175
PAY00000150,94665279-620f-498f-8737-e73f0e13e76d,INV00000150,1793,2025-05-29,13:32:45,1,THB,Adyen,Completed,326.75,16.34,34.15,344.56,0.0,6.89,0,FLIGHT,REF71079250
PAY00000151,d6d591a4-8b3b-4959-96e7-5076efc344e9,INV00000151,2000,2026-05-01,13:38:35,1,IDR,Stripe,Completed,373.82,18.69,39.06,394.19,0.0,7.88,0,HOTEL,REF10876847
PAY00000152,012715fd-9c46-480e-8bee-636a3d669c2e,INV00000152,1981,2026-03-27,09:06:34,1,MYR,Adyen,Refunded,255.56,12.78,26.71,269.49,0.0,5.39,0,FLIGHT,REF77363456
PAY00000153,5c9f87b5-54ea-41c9-8bbe-fb299ea92a70,INV00000153,2925,2024-12-10,16:32:15,4,USD,Midtrans,Completed,1019.84,101.98,100.96,1018.82,0.0,20.38,3,FLIGHT,REF94810155
PAY00000154,81cca40f-410c-4f66-bde9-8eebfbbd4fce,INV00000154,1201,2024-06-23,06:15:24,8,THB,Stripe,Completed,280.57,14.03,29.32,295.86,0.0,5.92,0,FLIGHT,REF88733299
PAY00000155,370eda5e-8d05-4e12-b157-7f5770f3b6c4,INV00000155,3242,2026-05-14,18:38:11,4,SGD,Xendit,Completed,568.6,28.43,59.42,599.59,0.0,11.99,6,FLIGHT,REF42102899
PAY00000156,749beca7-bda3-4892-a371-9a68ad9d0303,INV00000156,2400,2025-03-28,07:16:30,8,JPY,Stripe,Completed,1111.97,111.2,110.08,1110.85,0.0,22.22,6,HOTEL,REF52061717
PAY00000157,91be1619-5e8f-4fa5-94ae-748c3c760f0d,INV00000157,144,2026-03-25,09:07:26,2,JPY,Xendit,Completed,428.42,0.0,47.13,475.55,0.0,9.51,0,HOTEL,REF16006459
PAY00000158,ed0d3b39-6a6f-49bb-acf6-c40a6d804270,INV00000158,4618,2026-03-26,07:59:59,9,JPY,Adyen,Completed,1016.1,101.61,100.59,1015.08,0.0,20.3,12,HOTEL,REF26445643
PAY00000159,7db89ec1-05c4-4b31-ae3e-b4c4ea498266,INV00000159,3942,2025-04-01,07:49:49,5,IDR,Midtrans,Completed,540.84,27.04,56.52,570.32,0.0,11.41,3,HOTEL,REF78443929
PAY00000160,448a465c-5819-4c39-b2b0-37b98dc9603d,INV00000160,3987,2024-08-08,20:00:44,5,MYR,Stripe,Failed,887.76,88.78,87.89,886.87,0.0,17.74,6,HOTEL,REF92587056
PAY00000161,e61fbd74-d4dc-4f99-b12f-50cf613fca41,INV00000161,2254,2024-09-11,20:15:55,8,MYR,PayPal,Completed,1420.99,71.05,148.49,1498.43,0.0,29.97,3,FLIGHT,REF17826915
PAY00000162,695d7cf4-ed7c-425a-8097-7a6bbea41bf2,INV00000162,4335,2025-06-04,14:25:56,9,SGD,Xendit,Completed,353.87,17.69,36.98,373.16,0.0,7.46,0,HOTEL,REF36944783
PAY00000163,e0ba8179-441c-4440-b21f-7e0eccd5df4c,INV00000163,2614,2024-12-11,17:06:32,9,SGD,Midtrans,Completed,993.54,0.0,109.29,1102.83,0.0,22.06,6,HOTEL,REF67306640
PAY00000164,2193db1a-0807-4b13-b5bc-822e9e0f8688,INV00000164,735,2025-09-30,02:03:53,3,SGD,Midtrans,Completed,104.69,0.0,11.52,116.21,0.0,2.32,3,HOTEL,REF52268386
PAY00000165,06e65fd9-2ef6-41f5-8685-c99c4c80d212,INV00000165,282,2025-04-30,02:47:30,8,THB,Xendit,Completed,376.49,0.0,41.41,417.9,0.0,8.36,6,FLIGHT,REF23601605
PAY00000166,bdfc6a37-d5a6-4a40-b786-1bf3bcb911ac,INV00000166,3701,2025-09-17,10:44:52,7,THB,Stripe,Completed,83.23,8.32,8.24,83.15,0.0,1.66,0,HOTEL,REF41348128
PAY00000167,b21f00da-2d82-4552-8f36-8c33b5deb414,INV00000167,3550,2024-08-27,19:01:41,4,JPY,Stripe,Completed,727.6,0.0,80.04,807.64,0.0,16.15,6,HOTEL,REF09907232
PAY00000168,7ae48596-22d4-4d02-9d69-1b65448d58e7,INV00000168,2347,2024-11-28,08:41:24,9,USD,Midtrans,Completed,574.62,57.46,56.89,574.05,0.0,11.48,0,HOTEL,REF85559582
PAY00000169,f92a3639-7cc9-4594-96e5-e0b578f4ef7e,INV00000169,4154,2026-05-03,02:56:26,1,THB,PayPal,Completed,1475.87,73.79,154.23,1556.31,0.0,31.13,12,FLIGHT,REF74760184
PAY00000170,5a10632e-65c6-4548-a8c5-b4419d370e5d,INV00000170,3615,2026-01-04,07:10:28,9,IDR,Stripe,Pending,1447.23,144.72,143.28,1445.79,0.0,28.92,0,FLIGHT,REF40655762
PAY00000171,579f4c93-258e-438b-bf8f-c23496b24329,INV00000171,4500,2025-03-02,13:08:14,3,JPY,Adyen,Completed,1399.35,0.0,153.93,1553.28,0.0,31.07,0,HOTEL,REF32906463
PAY00000172,119f034c-ae5d-450c-a1c9-f14dc1924630,INV00000172,782,2024-06-21,10:19:54,8,IDR,Stripe,Completed,1285.4,64.27,134.32,1355.45,0.0,27.11,12,HOTEL,REF96574989
PAY00000173,07b72940-0d80-4299-a938-7fbdd281dd19,INV00000173,2107,2025-08-23,03:03:14,6,THB,Adyen,Completed,88.67,4.43,9.27,93.51,0.0,1.87,12,FLIGHT,REF80831938
PAY00000174,6efcf406-783e-4d16-a36f-9ea8b5729beb,INV00000174,2629,2024-09-26,11:51:32,7,JPY,Stripe,Completed,640.37,32.02,66.92,675.27,0.0,13.51,0,HOTEL,REF05461831
PAY00000175,9b115b2a-8401-41ef-b583-ff974f899899,INV00000175,3774,2026-02-04,07:54:58,9,SGD,Stripe,Completed,632.6,0.0,69.59,702.19,0.0,14.04,12,FLIGHT,REF16950985
PAY00000176,a536bda9-4567-4a8e-b348-b2902f412450,INV00000176,4012,2025-03-01,18:07:37,3,SGD,PayPal,Completed,549.0,0.0,60.39,609.39,0.0,12.19,0,HOTEL,REF92686855
PAY00000177,3220f4b6-7e6c-4be7-a475-f91ae71aa192,INV00000177,2664,2025-03-29,20:32:46,2,MYR,PayPal,Completed,623.08,0.0,68.54,691.62,0.0,13.83,6,FLIGHT,REF16901337
PAY00000178,2d291e51-3ecf-4fd8-81e0-e6821680c960,INV00000178,3372,2024-06-08,15:00:42,8,MYR,Xendit,Completed,566.17,28.31,59.16,597.02,0.0,11.94,3,FLIGHT,REF65130994
PAY00000179,3b643ba7-522c-4446-9f97-a24fc6a3df6f,INV00000179,2127,2025-02-18,04:21:03,7,MYR,Adyen,Completed,1210.2,60.51,126.47,1276.16,0.0,25.52,3,HOTEL,REF20026557
PAY00000180,5330bd2a-70f5-4d4c-a01c-fd3cb4224a0f,INV00000180,3768,2024-06-23,02:22:10,1,IDR,Stripe,Refunded,1485.29,148.53,147.04,1483.8,0.0,29.68,0,HOTEL,REF89671092
PAY00000181,79425477-087e-49de-b483-9e4222f06eaf,INV00000181,4590,2025-07-14,17:05:58,7,SGD,Midtrans,Completed,856.52,0.0,94.22,950.74,0.0,19.01,0,FLIGHT,REF82479491
PAY00000182,222d4574-4bac-4d62-9842-c7cd4f5855d7,INV00000182,367,2024-07-22,00:47:34,2,MYR,Midtrans,Completed,1371.84,68.59,143.36,1446.61,0.0,28.93,12,HOTEL,REF14894614
PAY00000183,772a9ad5-90a4-4905-b3e3-9a07a818033c,INV00000183,976,2024-09-17,20:42:24,4,SGD,PayPal,Completed,1101.41,110.14,109.04,1100.31,0.0,22.01,0,FLIGHT,REF18511028
PAY00000184,0e10327e-de39-48ac-bdc8-40a1426251cc,INV00000184,96,2025-12-12,17:18:35,1,MYR,Xendit,Completed,1058.89,0.0,116.48,1175.37,0.0,23.51,0,HOTEL,REF67188438
PAY00000185,e0a667f6-dfd4-45a7-8349-4159c8e1e9e9,INV00000185,4175,2025-04-29,11:56:22,6,SGD,Stripe,Completed,401.18,0.0,44.13,445.31,0.0,8.91,6,FLIGHT,REF48127912
PAY00000186,ffdb1304-c71a-4fd4-83a8-17aed03d5c7b,INV00000186,3709,2025-09-26,12:01:36,5,MYR,Adyen,Completed,735.11,36.76,76.82,775.17,0.0,15.5,0,HOTEL,REF62090050
PAY00000187,664ead68-0622-492e-9d44-51a0b5f6db4a,INV00000187,2371,2025-09-29,03:02:56,1,JPY,Adyen,Completed,560.13,28.01,58.53,590.65,0.0,11.81,3,HOTEL,REF93309047
PAY00000188,c366968f-bb2b-4ef9-afdc-abae5d8a42da,INV00000188,1202,2025-07-05,20:38:33,6,SGD,Midtrans,Completed,271.93,27.19,26.92,271.66,0.0,5.43,6,FLIGHT,REF50467867
PAY00000189,ca9463b7-4fc3-4636-9216-6cde91aee535,INV00000189,2139,2025-07-05,17:50:26,7,JPY,Xendit,Completed,1105.09,55.25,115.48,1165.32,0.0,23.31,0,FLIGHT,REF11282362
PAY00000190,f31aa55c-7da0-4a7a-a49e-b75353aa6747,INV00000190,3237,2025-03-10,09:15:04,6,MYR,Stripe,Pending,1209.73,120.97,119.76,1208.52,0.0,24.17,6,FLIGHT,REF64043842
PAY00000191,eeaa8201-dcc5-4741-b11b-e79513e0c9af,INV00000191,4241,2026-02-09,04:59:45,1,THB,Xendit,Completed,93.7,9.37,9.28,93.61,0.0,1.87,12,FLIGHT,REF01896584
PAY00000192,fb30b2f0-72e8-46bb-9a9b-2d63ce6a8ded,INV00000192,936,2025-09-25,16:37:36,1,SGD,Stripe,Completed,731.08,0.0,80.42,811.5,0.0,16.23,12,FLIGHT,REF72482962
PAY00000193,b6332613-5e3a-4534-ad01-d805a440fd34,INV00000193,4225,2025-11-06,01:02:33,4,JPY,Midtrans,Completed,162.71,8.14,17.0,171.57,0.0,3.43,0,HOTEL,REF92690907
PAY00000194,e80bab69-22e2-4534-b4f8-19adc9573f1f,INV00000194,2974,2024-11-12,00:01:39,3,JPY,PayPal,Completed,317.65,15.88,33.19,334.96,0.0,6.7,3,HOTEL,REF93796037
PAY00000195,8d9bb52f-9e18-4e7f-b9dd-ee2792ac8be7,INV00000195,3048,2025-12-04,10:27:51,3,MYR,Xendit,Completed,859.4,42.97,89.81,906.24,0.0,18.12,3,FLIGHT,REF69370728
PAY00000196,22dc5a39-68bc-4c64-9cd4-4d49f18b920f,INV00000196,1829,2026-04-05,08:23:53,8,USD,Midtrans,Completed,1050.48,0.0,115.55,1166.03,499.32,23.32,0,FLIGHT,REF26907035
PAY00000197,77cc2e42-9dff-4a47-91f2-11f655aec2ea,INV00000197,226,2025-01-21,01:08:06,5,SGD,Xendit,Completed,1407.73,140.77,139.37,1406.33,0.0,28.13,0,FLIGHT,REF78425212
PAY00000198,6e7ba9ef-09b2-42e1-9562-91316b7c1cd7,INV00000198,2661,2025-06-05,06:33:10,6,MYR,Adyen,Completed,300.36,15.02,31.39,316.73,0.0,6.33,6,HOTEL,REF00144172
PAY00000199,60c5c7fe-f6b9-4e7f-91b9-63f81186c45a,INV00000199,1519,2024-09-12,09:46:41,3,IDR,Midtrans,Completed,710.52,0.0,78.16,788.68,0.0,15.77,6,FLIGHT,REF56856483
PAY00000200,a1267bdd-9f47-4e7e-b9e8-d6f1b401528d,INV00000200,4828,2024-11-21,09:24:21,5,THB,Midtrans,Completed,487.78,24.39,50.97,514.36,0.0,10.29,0,FLIGHT,REF51239421
PAY00000201,e01afc52-2f57-4ce2-9e2f-16eb2a1fc825,INV00000201,2307,2025-08-19,18:23:10,7,JPY,Midtrans,Pending,473.43,47.34,46.87,472.96,0.0,9.46,6,HOTEL,REF99325932
PAY00000202,23ede5f8-39d8-493c-a3f6-ce9d32d27219,INV00000202,4337,2024-11-30,16:39:36,6,JPY,Midtrans,Completed,267.68,0.0,29.44,297.12,0.0,5.94,0,HOTEL,REF38885565
PAY00000203,343c125c-672f-40b9-8f63-bc8566a5cac0,INV00000203,361,2025-06-19,02:33:12,7,JPY,Adyen,Completed,762.44,0.0,83.87,846.31,0.0,16.93,0,FLIGHT,REF77137953
PAY00000204,1a1a3460-a28b-4a55-b821-f27e2f8647ee,INV00000204,3597,2025-04-13,03:24:23,5,JPY,PayPal,Refunded,841.1,0.0,92.52,933.62,0.0,18.67,3,FLIGHT,REF45252282
PAY00000205,c253fa7b-2c12-4185-ab90-18febc8dcfe2,INV00000205,4952,2024-07-26,14:32:53,7,JPY,Xendit,Completed,309.17,30.92,30.61,308.86,0.0,6.18,0,FLIGHT,REF17196347
PAY00000206,3499e447-1b31-4162-9772-74431c92f3de,INV00000206,2985,2025-08-21,18:33:06,1,MYR,PayPal,Completed,548.13,54.81,54.27,547.59,0.0,10.95,0,FLIGHT,REF85794193
PAY00000207,7d5ca20c-889d-4360-9ab1-55e7352678cf,INV00000207,1532,2024-11-28,18:15:53,9,MYR,Stripe,Completed,453.01,22.65,47.34,477.7,0.0,9.55,0,HOTEL,REF65237775
PAY00000208,e5222c0c-3919-4a1b-a971-22e0b55aab34,INV00000208,4512,2026-05-05,21:50:47,7,MYR,PayPal,Completed,1229.02,61.45,128.43,1296.0,0.0,25.92,0,FLIGHT,REF31018209
PAY00000209,6747eaeb-cebf-436d-850b-c93d7289ba76,INV00000209,4368,2026-02-05,00:11:50,3,IDR,Adyen,Pending,1062.26,0.0,116.85,1179.11,0.0,23.58,3,HOTEL,REF72883519
PAY00000210,2340ed21-a518-4b34-bbf1-221d64279547,INV00000210,279,2026-02-10,02:23:54,5,JPY,Xendit,Completed,848.5,42.43,88.67,894.74,0.0,17.89,0,FLIGHT,REF16429094
PAY00000211,21d6b978-178f-4763-b4da-7c8a420d299a,INV00000211,503,2025-04-29,23:18:00,2,THB,PayPal,Completed,328.16,32.82,32.49,327.83,0.0,6.56,0,HOTEL,REF67285276
PAY00000212,eb98488f-4428-4e08-a9d9-0b7636077d78,INV00000212,3711,2024-12-11,02:55:39,3,JPY,Stripe,Pending,1472.76,0.0,162.0,1634.76,0.0,32.7,6,HOTEL,REF66444705
PAY00000213,25f7bc31-9d50-422f-9984-a724a4a00494,INV00000213,3016,2026-05-20,09:33:25,1,THB,Xendit,Refunded,259.53,0.0,28.55,288.08,0.0,5.76,6,FLIGHT,REF92747229
PAY00000214,52d8b970-26ac-4064-b876-634c2b3df437,INV00000214,4028,2025-01-15,18:22:27,3,IDR,PayPal,Completed,922.49,92.25,91.33,921.57,0.0,18.43,3,HOTEL,REF54640018
PAY00000215,e8603523-a119-48fe-bae2-27df4e214db2,INV00000215,4694,2024-07-11,02:07:58,4,THB,PayPal,Completed,62.92,3.15,6.57,66.34,0.0,1.33,3,FLIGHT,REF22267077
PAY00000216,95d2efba-93e5-42b0-9af9-7e93510c3311,INV00000216,1175,2025-01-14,02:18:25,9,MYR,Xendit,Pending,758.65,37.93,79.28,800.0,0.0,16.0,3,FLIGHT,REF06681950
PAY00000217,ef01d857-4fcd-4c5b-ac98-2b5fbc7b17b2,INV00000217,3063,2026-01-01,10:37:30,6,SGD,PayPal,Completed,724.31,0.0,79.67,803.98,0.0,16.08,3,HOTEL,REF37687642
PAY00000218,c32175fb-8917-4e6f-b821-4c459a7b6aeb,INV00000218,978,2025-01-05,06:45:14,3,MYR,Stripe,Completed,249.5,0.0,27.45,276.95,0.0,5.54,12,FLIGHT,REF34607317
PAY00000219,7dceb56b-bc2b-49fd-ba35-e48a70c51fd3,INV00000219,2496,2025-03-12,18:11:29,2,MYR,Xendit,Completed,80.34,4.02,8.4,84.72,0.0,1.69,0,HOTEL,REF39780966
PAY00000220,79a49b94-0cd3-4abd-9538-812f7b3cf32a,INV00000220,4521,2025-02-16,07:53:45,6,MYR,Stripe,Failed,522.16,52.22,51.69,521.63,0.0,10.43,6,FLIGHT,REF50562432
PAY00000221,63a19d90-1d43-48a8-be22-7b1202990ae7,INV00000221,1911,2025-06-10,22:41:13,4,SGD,Midtrans,Completed,1069.56,106.96,105.89,1068.49,0.0,21.37,6,HOTEL,REF33140468
PAY00000222,5d23a9c0-82b9-48af-9662-c6e540e4825a,INV00000222,1348,2026-01-30,11:08:13,3,THB,PayPal,Completed,249.92,0.0,27.49,277.41,0.0,5.55,6,FLIGHT,REF79314546
PAY00000223,33eea9e3-3f9d-45f6-b510-cdf90f9d05e9,INV00000223,1627,2026-05-08,11:44:45,4,IDR,Xendit,Completed,1379.17,0.0,151.71,1530.88,0.0,30.62,12,HOTEL,REF21136970
PAY00000224,5af62513-7897-4874-8741-fa88d7fa27db,INV00000224,3056,2025-11-18,20:25:49,7,SGD,Adyen,Completed,537.85,26.89,56.21,567.17,0.0,11.34,12,HOTEL,REF55860268
PAY00000225,65d8bcca-47e6-4464-988c-deac7d2be78e,INV00000225,2038,2025-05-24,05:12:25,8,THB,Stripe,Completed,726.51,0.0,79.92,806.43,0.0,16.13,0,HOTEL,REF07081205
PAY00000226,8f09fc7f-6d0a-4035-98d8-1d4c665f8bf2,INV00000226,1521,2025-02-12,18:57:34,6,IDR,Xendit,Completed,363.28,18.16,37.96,383.08,0.0,7.66,0,FLIGHT,REF25945743
PAY00000227,e4605514-b0af-461e-90dd-04c3bff67a91,INV00000227,571,2026-01-14,12:28:35,7,IDR,Stripe,Pending,1145.16,57.26,119.67,1207.57,0.0,24.15,0,FLIGHT,REF32712978
PAY00000228,2d751fc6-5f33-4b3c-84de-5ceb8edab2d3,INV00000228,2775,2025-11-24,14:26:49,8,JPY,PayPal,Completed,898.64,89.86,88.97,897.75,0.0,17.96,6,FLIGHT,REF75499010
PAY00000229,97b5c945-e88f-4f6f-b226-f02d4df8dadb,INV00000229,4012,2024-09-21,20:52:58,4,MYR,Adyen,Completed,351.05,35.11,34.75,350.69,0.0,7.01,3,HOTEL,REF73160428
PAY00000230,b5309a00-5344-424b-a366-25c89c6aaa87,INV00000230,1828,2025-12-16,19:42:51,4,USD,Midtrans,Completed,699.72,69.97,69.27,699.02,0.0,13.98,12,FLIGHT,REF01059261
PAY00000231,6e35e02e-075a-4cc8-99f8-79c5e29da707,INV00000231,2210,2024-07-19,18:03:20,7,MYR,Xendit,Completed,111.88,5.59,11.69,117.98,0.0,2.36,0,HOTEL,REF13404484
PAY00000232,e3f05222-e743-4651-ae66-047a5abd1d00,INV00000232,4051,2024-09-29,09:27:12,2,MYR,Stripe,Completed,1114.51,0.0,122.6,1237.11,0.0,24.74,0,HOTEL,REF73750741
PAY00000233,55d643a2-9466-4419-abbe-bb6041a92302,INV00000233,1083,2026-01-04,12:27:09,8,IDR,Adyen,Completed,424.12,0.0,46.65,470.77,0.0,9.42,12,FLIGHT,REF69747479
PAY00000234,23e462ab-e01a-4f24-9b79-e94b653ee769,INV00000234,1340,2024-10-18,18:28:18,5,SGD,Stripe,Failed,742.52,0.0,81.68,824.2,0.0,16.48,3,HOTEL,REF28992688
PAY00000235,5bf02721-a90b-44de-9554-e433a4f912b2,INV00000235,4074,2025-03-24,01:05:27,1,SGD,PayPal,Completed,449.79,22.49,47.0,474.3,0.0,9.49,6,FLIGHT,REF34345839
PAY00000236,d1aff468-7739-48c8-8eae-f2dd27e7f84d,INV00000236,3838,2026-02-07,15:35:34,3,IDR,PayPal,Completed,729.45,36.47,76.23,769.21,0.0,15.38,0,HOTEL,REF93589558
PAY00000237,8d9266c8-54cb-4873-a56a-6f0108043e32,INV00000237,2289,2025-11-11,12:20:57,1,USD,Midtrans,Completed,522.4,26.12,54.59,550.87,0.0,11.02,0,HOTEL,REF44266838
PAY00000238,8c0d6cda-b2e1-4c4d-a917-ab83359ada00,INV00000238,1511,2024-06-30,21:15:38,7,MYR,Midtrans,Refunded,235.79,0.0,25.94,261.73,0.0,5.23,0,FLIGHT,REF85697909
PAY00000239,bec514b7-0cd4-4814-a8ad-18a14e201eeb,INV00000239,1720,2026-01-18,03:57:25,1,JPY,Adyen,Completed,887.69,44.38,92.76,936.07,0.0,18.72,0,HOTEL,REF31847293
PAY00000240,8dfe7996-ff1e-456b-ac24-edcb860d92e8,INV00000240,2554,2026-05-19,10:54:51,3,IDR,Adyen,Refunded,92.25,0.0,10.15,102.4,0.0,2.05,12,HOTEL,REF37656779
PAY00000241,9e441979-6141-47ef-84b8-51022cc91a53,INV00000241,1492,2025-12-25,05:34:47,9,SGD,Adyen,Completed,607.16,30.36,63.45,640.25,0.0,12.8,3,FLIGHT,REF64569175
PAY00000242,5ada9e70-bfab-4c2f-af48-cc26dfc47196,INV00000242,916,2024-07-18,05:11:56,8,MYR,Adyen,Completed,997.72,0.0,109.75,1107.47,0.0,22.15,0,HOTEL,REF72711320
PAY00000243,da2324cb-8392-485e-b436-f7962c604e68,INV00000243,380,2025-08-26,00:14:02,7,MYR,Adyen,Completed,1283.96,128.4,127.11,1282.67,0.0,25.65,12,HOTEL,REF36940120
PAY00000244,6662980e-dfc9-4afe-aa27-73027bb249fc,INV00000244,3500,2026-02-09,22:46:42,3,JPY,Stripe,Completed,1467.66,73.38,153.37,1547.65,176.92,30.95,3,FLIGHT,REF66255649
PAY00000245,15fa852d-da0e-4d29-ab3b-afbad97316fe,INV00000245,595,2025-01-31,10:24:40,5,USD,Stripe,Completed,342.78,0.0,37.71,380.49,0.0,7.61,0,HOTEL,REF25861740
PAY00000246,f1b896f3-4c38-4985-8459-0e3ae77e10d3,INV00000246,3756,2025-03-04,18:14:36,4,USD,Stripe,Completed,790.44,0.0,86.95,877.39,0.0,17.55,3,FLIGHT,REF12734636
PAY00000247,48a9e2d8-26e9-4260-8b05-b4398d2d9e0c,INV00000247,3393,2025-07-27,08:30:38,3,USD,Midtrans,Completed,713.07,0.0,78.44,791.51,0.0,15.83,6,HOTEL,REF90366962
PAY00000248,be1bb04d-2c5d-4b4b-8f87-6bb08f572b14,INV00000248,3859,2026-02-13,03:37:31,6,JPY,Stripe,Completed,87.57,4.38,9.15,92.34,0.0,1.85,12,HOTEL,REF85973803
PAY00000249,03370aac-6d3c-48cd-b41f-506397ab9a6d,INV00000249,4409,2024-07-19,05:51:09,8,USD,Stripe,Completed,117.85,5.89,12.32,124.28,0.0,2.49,3,FLIGHT,REF54938986
