room_id,hotel_id,room_number,room_type_code,room_type_name,base_rate_usd,is_active,created_at,updated_at
RM-HTL0002-247,HTL0002,247,SUT,Suite Room,258.78,1,2021-03-08 20:32:34,2022-07-08 06:02:58
RM-HTL0002-248,HTL0002,248,SUP,Superior Room,83.49,1,2021-03-17 10:38:12,2021-03-17 10:38:12
RM-HTL0002-249,HTL0002,249,DLX,Deluxe Room,117.89,0,2021-03-02 16:51:54,2026-05-18 23:52:58
RM-HTL0002-250,HTL0002,250,SUP,Superior Room,86.97,1,2021-03-18 20:48:43,2023-10-14 20:20:38
RM-HTL0002-251,HTL0002,251,SUP,Superior Room,78.8,1,2021-03-17 09:40:48,2025-10-14 12:12:29
RM-HTL0002-252,HTL0002,252,SUT,Suite Room,246.74,1,2021-03-06 01:06:14,2021-10-21 09:48:49
RM-HTL0002-253,HTL0002,253,DLX,Deluxe Room,119.59,1,2021-03-09 22:46:34,2022-06-27 17:17:57
RM-HTL0002-254,HTL0002,254,SUP,Superior Room,86.84,1,2021-03-07 13:17:19,2021-03-07 13:17:19
RM-HTL0002-255,HTL0002,255,STD,Standard Room,59.04,1,2021-03-16 09:20:26,2023-01-07 16:34:08
RM-HTL0002-256,HTL0002,256,DLX,Deluxe Room,106.53,1,2021-03-23 10:13:24,2021-03-23 10:13:24
RM-HTL0002-257,HTL0002,257,SUP,Superior Room,101.35,1,2021-03-14 14:29:30,2023-07-04 17:24:42
RM-HTL0002-258,HTL0002,258,SUT,Suite Room,258.22,1,2021-03-01 18:46:18,2024-10-11 12:33:18
RM-HTL0002-259,HTL0002,259,STD,Standard Room,53.88,1,2021-02-26 10:57:12,2021-02-26 10:57:12
RM-HTL0002-260,HTL0002,260,EXE,Executive Suite,401.32,1,2021-03-13 12:46:11,2024-11-06 05:11:05
RM-HTL0002-261,HTL0002,261,SUT,Suite Room,263.99,1,2021-02-23 17:54:47,2025-12-03 11:33:20
RM-HTL0002-262,HTL0002,262,SUT,Suite Room,248.72,1,2021-03-03 08:30:40,2021-04-02 01:04:04
RM-HTL0002-263,HTL0002,263,DLX,Deluxe Room,108.97,1,2021-03-07 12:43:57,2025-12-17 07:20:59
RM-HTL0002-264,HTL0002,264,STD,Standard Room,61.65,1,2021-03-16 02:41:47,2023-08-29 03:14:51
RM-HTL0002-265,HTL0002,265,DLX,Deluxe Room,105.67,1,2021-02-28 19:44:51,2021-12-29 04:17:17
RM-HTL0002-266,HTL0002,266,EXE,Executive Suite,397.21,1,2021-03-22 21:32:39,2023-06-26 13:57:32
RM-HTL0002-267,HTL0002,267,DLX,Deluxe Room,107.9,1,2021-02-24 12:11:00,2026-03-01 12:39:09
RM-HTL0002-268,HTL0002,268,EXE,Executive Suite,411.83,1,2021-02-26 03:54:29,2024-07-31 19:47:59
RM-HTL0002-269,HTL0002,269,SUT,Suite Room,259.82,1,2021-03-22 07:48:48,2021-03-22 07:48:48
RM-HTL0002-270,HTL0002,270,DLX,Deluxe Room,114.62,1,2021-02-26 15:28:07,2021-02-26 15:28:07
RM-HTL0002-271,HTL0002,271,EXE,Executive Suite,396.87,1,2021-03-03 09:48:41,2024-03-27 01:06:47
RM-HTL0002-272,HTL0002,272,DLX,Deluxe Room,119.21,1,2021-03-12 00:38:17,2026-03-08 20:13:14
RM-HTL0002-273,HTL0002,273,SUP,Superior Room,79.01,1,2021-03-13 07:13:51,2021-03-13 07:13:51
RM-HTL0002-274,HTL0002,274,STD,Standard Room,62.07,1,2021-03-11 21:14:04,2025-09-08 20:23:51
RM-HTL0002-275,HTL0002,275,STD,Standard Room,49.88,1,2021-03-17 21:21:59,2021-03-17 21:21:59
RM-HTL0002-276,HTL0002,276,EXE,Executive Suite,396.68,1,2021-03-20 12:35:31,2023-11-27 16:18:32
RM-HTL0002-277,HTL0002,277,STD,Standard Room,61.29,1,2021-03-21 17:14:42,2022-07-19 18:58:22
RM-HTL0002-278,HTL0002,278,DLX,Deluxe Room,115.41,1,2021-03-12 14:18:08,2022-11-07 15:34:50
RM-HTL0002-279,HTL0002,279,SUT,Suite Room,258.24,0,2021-03-22 08:25:23,2024-01-22 17:31:03
RM-HTL0002-280,HTL0002,280,STD,Standard Room,60.15,1,2021-03-06 15:16:19,2026-03-05 01:26:17
RM-HTL0002-281,HTL0002,281,SUT,Suite Room,245.07,1,2021-03-17 03:21:35,2021-11-02 09:47:34
RM-HTL0002-282,HTL0002,282,STD,Standard Room,55.47,1,2021-03-22 08:05:46,2021-03-22 08:05:46
RM-HTL0002-283,HTL0002,283,DLX,Deluxe Room,122.81,1,2021-03-15 02:33:43,2024-12-06 07:20:21
RM-HTL0002-284,HTL0002,284,STD,Standard Room,49.7,1,2021-03-13 12:46:44,2023-02-16 03:38:21
RM-HTL0002-285,HTL0002,285,EXE,Executive Suite,412.27,1,2021-03-15 08:51:42,2021-03-15 08:51:42
RM-HTL0002-286,HTL0002,286,EXE,Executive Suite,403.34,1,2021-03-04 07:14:13,2022-08-16 19:26:37
RM-HTL0002-287,HTL0002,287,DLX,Deluxe Room,122.51,1,2021-03-03 08:20:17,2026-02-10 02:38:25
RM-HTL0002-288,HTL0002,288,EXE,Executive Suite,411.89,1,2021-02-24 17:09:08,2023-05-28 15:14:13
RM-HTL0002-289,HTL0002,289,SUP,Superior Room,79.72,1,2021-03-08 19:04:00,2025-01-03 15:36:52
RM-HTL0002-290,HTL0002,290,DLX,Deluxe Room,122.3,1,2021-03-23 08:28:47,2022-08-30 06:08:56
RM-HTL0002-291,HTL0002,291,SUP,Superior Room,88.96,1,2021-02-27 21:56:49,2025-08-21 02:08:56
RM-HTL0002-292,HTL0002,292,EXE,Executive Suite,412.38,1,2021-03-11 08:36:27,2023-09-20 20:50:37
RM-HTL0002-293,HTL0002,293,EXE,Executive Suite,407.0,1,2021-02-26 06:52:06,2023-06-16 08:06:35
RM-HTL0002-294,HTL0002,294,SUT,Suite Room,255.49,1,2021-03-18 14:26:37,2023-08-31 00:35:16
RM-HTL0002-295,HTL0002,295,SUT,Suite Room,246.4,1,2021-03-13 01:09:49,2021-03-13 01:09:49
RM-HTL0002-296,HTL0002,296,SUP,Superior Room,70.45,1,2021-03-03 20:28:14,2022-07-03 14:06:53
RM-HTL0002-297,HTL0002,297,SUP,Superior Room,81.56,1,2021-03-08 07:05:44,2021-03-08 07:05:44
RM-HTL0002-298,HTL0002,298,DLX,Deluxe Room,115.41,1,2021-03-09 11:40:36,2026-02-28 20:00:49
RM-HTL0002-299,HTL0002,299,STD,Standard Room,50.74,0,2021-03-20 21:51:03,2022-12-28 11:37:06
RM-HTL0002-300,HTL0002,300,DLX,Deluxe Room,110.9,1,2021-03-03 02:39:25,2021-04-10 12:14:56
RM-HTL0002-301,HTL0002,301,EXE,Executive Suite,411.06,1,2021-03-23 16:21:59,2021-03-23 16:21:59
RM-HTL0002-302,HTL0002,302,STD,Standard Room,58.67,1,2021-03-21 01:42:34,2021-03-21 01:42:34
RM-HTL0002-303,HTL0002,303,STD,Standard Room,64.22,1,2021-03-11 00:35:05,2024-02-22 20:41:29
RM-HTL0002-304,HTL0002,304,EXE,Executive Suite,403.7,1,2021-03-21 16:03:02,2023-07-24 20:04:19
RM-HTL0002-305,HTL0002,305,SUP,Superior Room,86.12,1,2021-03-09 08:11:36,2024-05-14 19:22:46
RM-HTL0002-306,HTL0002,306,EXE,Executive Suite,414.44,1,2021-03-04 19:44:59,2023-10-30 14:03:36
RM-HTL0002-307,HTL0002,307,SUP,Superior Room,79.66,1,2021-03-23 01:20:25,2024-03-07 19:04:09
RM-HTL0002-308,HTL0002,308,STD,Standard Room,60.1,1,2021-03-02 18:35:26,2021-03-02 18:35:26
RM-HTL0002-309,HTL0002,309,SUP,Superior Room,78.14,1,2021-02-26 01:44:49,2023-09-24 20:54:20
RM-HTL0002-310,HTL0002,310,DLX,Deluxe Room,106.84,1,2021-02-24 04:57:03,2023-10-16 01:37:18
RM-HTL0002-311,HTL0002,311,STD,Standard Room,63.92,1,2021-03-01 16:28:46,2021-03-01 16:28:46
RM-HTL0002-312,HTL0002,312,EXE,Executive Suite,404.1,1,2021-03-10 03:44:13,2023-01-10 07:26:17
RM-HTL0002-313,HTL0002,313,SUT,Suite Room,260.82,1,2021-02-27 20:16:06,2026-01-04 13:38:50
RM-HTL0002-314,HTL0002,314,STD,Standard Room,47.15,1,2021-03-10 20:53:23,2025-08-09 12:16:35
RM-HTL0002-315,HTL0002,315,SUT,Suite Room,256.05,1,2021-03-11 12:06:10,2022-11-01 01:49:20
RM-HTL0002-316,HTL0002,316,SUT,Suite Room,259.72,1,2021-03-17 01:19:58,2021-03-17 01:19:58
RM-HTL0002-317,HTL0002,317,STD,Standard Room,47.07,1,2021-03-21 18:11:01,2021-03-21 18:11:01
RM-HTL0002-318,HTL0002,318,SUT,Suite Room,246.26,1,2021-03-09 10:48:13,2021-07-26 22:09:46
RM-HTL0002-319,HTL0002,319,SUT,Suite Room,262.74,1,2021-03-14 22:00:21,2022-09-24 11:53:35
RM-HTL0002-320,HTL0002,320,DLX,Deluxe Room,113.85,1,2021-03-03 10:42:45,2023-07-05 20:10:07
RM-HTL0002-321,HTL0002,321,STD,Standard Room,53.13,1,2021-03-12 00:40:09,2021-03-12 00:40:09
RM-HTL0002-322,HTL0002,322,STD,Standard Room,57.01,1,2021-03-15 11:52:03,2024-04-03 18:46:16
RM-HTL0002-323,HTL0002,323,STD,Standard Room,58.93,1,2021-03-17 06:35:16,2022-06-16 12:37:00
RM-HTL0002-324,HTL0002,324,EXE,Executive Suite,397.33,1,2021-03-24 21:40:08,2023-11-24 15:18:43
RM-HTL0002-325,HTL0002,325,STD,Standard Room,61.09,1,2021-02-25 22:37:21,2021-07-28 11:19:05
RM-HTL0002-326,HTL0002,326,DLX,Deluxe Room,112.15,1,2021-03-19 08:37:53,2022-10-27 17:39:30
RM-HTL0002-327,HTL0002,327,EXE,Executive Suite,402.98,1,2021-03-16 13:22:08,2026-04-15 13:02:56
RM-HTL0002-328,HTL0002,328,STD,Standard Room,62.21,0,2021-02-27 03:30:38,2022-03-05 22:52:12
RM-HTL0002-329,HTL0002,329,STD,Standard Room,54.97,1,2021-02-25 20:06:45,2021-02-25 20:06:45
RM-HTL0002-330,HTL0002,330,SUP,Superior Room,71.37,1,2021-03-23 22:52:14,2025-02-17 07:32:32
RM-HTL0002-331,HTL0002,331,EXE,Executive Suite,411.62,1,2021-03-06 14:16:20,2021-03-06 14:16:20
RM-HTL0002-332,HTL0002,332,DLX,Deluxe Room,121.38,1,2021-03-22 19:49:51,2026-02-16 21:27:26
RM-HTL0002-333,HTL0002,333,SUT,Suite Room,253.71,1,2021-03-14 14:24:42,2025-03-13 11:58:55
RM-HTL0002-334,HTL0002,334,STD,Standard Room,62.53,1,2021-03-17 17:11:25,2022-05-08 11:02:16
RM-HTL0002-335,HTL0002,335,STD,Standard Room,50.06,1,2021-03-04 16:11:05,2021-03-04 16:11:05
RM-HTL0002-336,HTL0002,336,STD,Standard Room,48.42,1,2021-03-03 19:58:13,2023-08-12 02:48:05
RM-HTL0002-337,HTL0002,337,SUP,Superior Room,88.52,1,2021-03-12 02:46:48,2021-03-12 02:46:48
RM-HTL0002-338,HTL0002,338,DLX,Deluxe Room,113.02,1,2021-03-13 01:45:02,2021-03-13 01:45:02
RM-HTL0002-339,HTL0002,339,SUT,Suite Room,260.62,1,2021-03-02 23:15:17,2021-03-02 23:15:17
RM-HTL0002-340,HTL0002,340,EXE,Executive Suite,413.0,1,2021-03-25 21:51:10,2023-11-12 02:49:26
RM-HTL0002-341,HTL0002,341,DLX,Deluxe Room,120.88,1,2021-03-21 19:21:09,2021-03-21 19:21:09
RM-HTL0002-342,HTL0002,342,SUP,Superior Room,83.72,1,2021-03-24 04:59:23,2024-12-15 23:31:07
RM-HTL0002-343,HTL0002,343,DLX,Deluxe Room,109.43,1,2021-03-14 22:35:47,2024-05-25 17:31:01
RM-HTL0002-344,HTL0002,344,EXE,Executive Suite,402.26,1,2021-03-22 00:53:27,2021-03-22 00:53:27
RM-HTL0002-345,HTL0002,345,DLX,Deluxe Room,118.87,1,2021-02-24 12:36:53,2021-02-24 12:36:53
RM-HTL0002-346,HTL0002,346,SUT,Suite Room,263.77,1,2021-02-23 13:43:39,2021-07-26 03:37:44
RM-HTL0002-347,HTL0002,347,SUP,Superior Room,89.55,1,2021-03-09 16:31:32,2024-06-02 09:06:20
RM-HTL0002-348,HTL0002,348,DLX,Deluxe Room,117.7,1,2021-02-27 07:29:11,2021-02-27 07:29:11
RM-HTL0002-349,HTL0002,349,SUT,Suite Room,253.83,1,2021-02-27 07:25:31,2022-04-13 13:38:38
RM-HTL0002-350,HTL0002,350,EXE,Executive Suite,412.27,1,2021-03-21 16:46:43,2021-07-04 22:34:42
RM-HTL0002-351,HTL0002,351,SUT,Suite Room,252.64,1,2021-03-05 07:11:38,2026-04-03 12:03:13
RM-HTL0002-352,HTL0002,352,SUP,Superior Room,76.55,1,2021-03-01 17:35:41,2021-03-01 17:35:41
RM-HTL0002-353,HTL0002,353,SUT,Suite Room,247.57,1,2021-03-16 03:29:44,2025-06-16 07:27:25
RM-HTL0002-354,HTL0002,354,DLX,Deluxe Room,114.44,1,2021-02-28 19:13:56,2023-08-11 12:02:18
RM-HTL0002-355,HTL0002,355,STD,Standard Room,55.96,1,2021-03-01 07:31:05,2021-03-01 07:31:05
RM-HTL0002-356,HTL0002,356,STD,Standard Room,62.89,1,2021-03-24 10:40:41,2023-07-17 23:06:11
RM-HTL0002-357,HTL0002,357,EXE,Executive Suite,405.62,1,2021-03-11 13:10:48,2021-10-01 15:38:37
RM-HTL0002-358,HTL0002,358,SUT,Suite Room,258.6,1,2021-03-23 17:51:10,2024-01-16 20:53:52
RM-HTL0002-359,HTL0002,359,DLX,Deluxe Room,111.29,1,2021-03-25 22:34:40,2023-09-28 07:54:08
RM-HTL0002-360,HTL0002,360,DLX,Deluxe Room,123.79,1,2021-03-22 07:04:49,2025-01-27 10:41:06
RM-HTL0002-361,HTL0002,361,EXE,Executive Suite,395.62,1,2021-03-13 21:19:05,2021-06-06 18:06:11
RM-HTL0002-362,HTL0002,362,SUT,Suite Room,291.73,0,2021-03-12 23:12:02,2023-08-21 19:11:12
RM-HTL0002-363,HTL0002,363,DLX,Deluxe Room,122.46,0,2021-03-25 07:00:22,2023-08-01 00:21:12
RM-HTL0002-364,HTL0002,364,SUT,Suite Room,246.6,1,2021-03-01 01:42:42,2021-03-01 01:42:42
RM-HTL0002-365,HTL0002,365,DLX,Deluxe Room,119.3,1,2021-02-23 06:02:09,2023-12-14 19:14:12
RM-HTL0002-366,HTL0002,366,EXE,Executive Suite,400.28,1,2021-03-24 05:43:54,2021-03-24 05:43:54
RM-HTL0002-367,HTL0002,367,SUT,Suite Room,249.05,1,2021-03-20 08:14:32,2021-03-20 08:14:32
RM-HTL0002-368,HTL0002,368,EXE,Executive Suite,413.02,1,2021-03-13 21:51:29,2023-11-19 06:57:23
RM-HTL0002-369,HTL0002,369,EXE,Executive Suite,430.25,1,2021-03-01 06:11:20,2021-10-16 19:38:04
RM-HTL0002-370,HTL0002,370,STD,Standard Room,58.71,1,2021-03-10 11:03:46,2022-07-01 12:11:15
RM-HTL0002-371,HTL0002,371,STD,Standard Room,50.06,1,2021-03-21 14:04:00,2021-03-21 14:04:00
RM-HTL0002-372,HTL0002,372,SUP,Superior Room,76.79,1,2021-03-06 22:38:53,2021-03-06 22:38:53
RM-HTL0002-373,HTL0002,373,DLX,Deluxe Room,121.03,1,2021-03-04 01:06:22,2023-11-13 09:20:53
RM-HTL0002-374,HTL0002,374,DLX,Deluxe Room,114.93,1,2021-02-23 15:38:52,2023-08-25 14:13:00
RM-HTL0002-375,HTL0002,375,DLX,Deluxe Room,119.73,1,2021-03-22 13:42:25,2025-07-20 05:00:20
RM-HTL0002-376,HTL0002,376,DLX,Deluxe Room,111.38,1,2021-03-07 08:22:10,2022-12-15 20:07:05
RM-HTL0002-377,HTL0002,377,DLX,Deluxe Room,112.38,0,2021-03-03 16:54:55,2021-03-03 16:54:55
RM-HTL0002-378,HTL0002,378,SUP,Superior Room,88.15,1,2021-02-24 15:33:45,2023-06-11 07:22:42
RM-HTL0002-379,HTL0002,379,SUT,Suite Room,263.1,1,2021-03-06 03:32:22,2021-03-06 03:32:22
RM-HTL0002-380,HTL0002,380,SUP,Superior Room,89.78,1,2021-03-24 12:17:51,2024-08-31 15:14:46
RM-HTL0002-381,HTL0002,381,SUT,Suite Room,257.16,1,2021-03-14 17:24:56,2026-05-05 20:20:55
RM-HTL0002-382,HTL0002,382,EXE,Executive Suite,414.33,1,2021-03-13 21:07:23,2022-12-04 07:20:06
RM-HTL0002-383,HTL0002,383,STD,Standard Room,63.36,1,2021-03-16 04:33:09,2025-04-21 06:33:32
RM-HTL0002-384,HTL0002,384,SUT,Suite Room,249.8,1,2021-03-08 14:28:13,2021-03-08 14:28:13
RM-HTL0002-385,HTL0002,385,STD,Standard Room,58.65,1,2021-03-11 06:16:05,2021-03-11 06:16:05
RM-HTL0002-386,HTL0002,386,SUT,Suite Room,260.02,1,2021-03-25 22:47:49,2021-03-25 22:47:49
RM-HTL0002-387,HTL0002,387,DLX,Deluxe Room,107.05,1,2021-03-22 19:49:54,2025-03-24 19:13:46
RM-HTL0002-388,HTL0002,388,EXE,Executive Suite,410.71,1,2021-03-17 07:59:29,2021-03-17 07:59:29
RM-HTL0002-389,HTL0002,389,SUT,Suite Room,255.95,1,2021-03-24 00:32:44,2022-02-02 20:53:41
RM-HTL0002-390,HTL0002,390,STD,Standard Room,55.4,1,2021-03-25 06:33:21,2024-08-14 21:17:47
RM-HTL0002-391,HTL0002,391,DLX,Deluxe Room,114.36,1,2021-03-20 16:28:48,2021-03-20 16:28:48
RM-HTL0002-392,HTL0002,392,SUP,Superior Room,78.86,1,2021-02-24 03:26:04,2022-02-16 09:15:57
RM-HTL0002-393,HTL0002,393,EXE,Executive Suite,407.35,1,2021-03-16 07:37:04,2026-04-03 13:17:48
RM-HTL0002-394,HTL0002,394,SUP,Superior Room,89.15,1,2021-02-26 12:55:00,2021-02-26 12:55:00
RM-HTL0002-395,HTL0002,395,SUT,Suite Room,246.43,1,2021-03-05 04:14:23,2021-11-09 09:31:38
RM-HTL0002-396,HTL0002,396,EXE,Executive Suite,397.72,1,2021-03-25 23:52:56,2022-01-16 21:20:28
RM-HTL0002-397,HTL0002,397,EXE,Executive Suite,400.06,1,2021-02-26 21:05:23,2025-09-22 03:38:19
RM-HTL0002-398,HTL0002,398,SUP,Superior Room,75.67,1,2021-03-25 15:55:42,2021-05-02 10:19:53
RM-HTL0002-399,HTL0002,399,STD,Standard Room,53.9,0,2021-03-24 01:02:59,2021-03-24 01:02:59
RM-HTL0002-400,HTL0002,400,STD,Standard Room,58.84,1,2021-02-28 01:53:31,2025-06-29 19:40:41
RM-HTL0002-401,HTL0002,401,EXE,Executive Suite,409.55,1,2021-03-01 22:51:20,2022-10-17 13:35:24
RM-HTL0002-402,HTL0002,402,DLX,Deluxe Room,106.48,1,2021-02-26 01:18:55,2021-02-26 01:18:55
RM-HTL0002-403,HTL0002,403,EXE,Executive Suite,398.38,1,2021-03-21 10:05:02,2021-03-21 10:05:02
RM-HTL0002-404,HTL0002,404,EXE,Executive Suite,405.5,1,2021-03-03 01:38:14,2021-03-03 01:38:14
RM-HTL0002-405,HTL0002,405,EXE,Executive Suite,402.68,1,2021-02-28 17:15:24,2023-04-09 01:07:15
RM-HTL0002-406,HTL0002,406,DLX,Deluxe Room,120.55,1,2021-03-21 18:57:28,2022-06-09 10:48:37
RM-HTL0002-407,HTL0002,407,EXE,Executive Suite,396.17,1,2021-03-13 15:55:05,2021-03-13 15:55:05
RM-HTL0002-408,HTL0002,408,SUP,Superior Room,75.48,1,2021-03-05 23:41:25,2021-03-05 23:41:25
RM-HTL0002-409,HTL0002,409,SUT,Suite Room,252.13,1,2021-03-20 12:15:15,2021-04-11 10:54:48
RM-HTL0002-410,HTL0002,410,SUT,Suite Room,259.55,1,2021-03-25 16:18:07,2026-04-17 04:59:41
RM-HTL0002-411,HTL0002,411,SUT,Suite Room,248.04,1,2021-03-06 04:28:57,2026-02-22 16:30:25
RM-HTL0002-412,HTL0002,412,STD,Standard Room,63.79,1,2021-02-24 20:50:11,2021-02-24 20:50:11
RM-HTL0002-413,HTL0002,413,DLX,Deluxe Room,106.41,1,2021-03-13 16:39:25,2021-06-20 06:41:47
RM-HTL0002-414,HTL0002,414,SUP,Superior Room,88.33,1,2021-03-11 03:31:06,2026-03-14 03:56:38
RM-HTL0002-415,HTL0002,415,DLX,Deluxe Room,113.21,1,2021-03-01 02:51:20,2024-05-20 00:01:26
RM-HTL0002-416,HTL0002,416,SUT,Suite Room,264.51,1,2021-03-25 12:53:23,2021-03-25 12:53:23
RM-HTL0002-417,HTL0002,417,EXE,Executive Suite,408.13,1,2021-03-22 21:27:05,2021-03-22 21:27:05
RM-HTL0002-418,HTL0002,418,DLX,Deluxe Room,118.1,1,2021-03-22 02:18:19,2021-03-22 02:18:19
RM-HTL0002-419,HTL0002,419,SUP,Superior Room,74.37,1,2021-03-12 04:58:02,2021-05-12 16:13:32
RM-HTL0002-420,HTL0002,420,STD,Standard Room,60.07,1,2021-03-02 16:13:40,2024-01-27 05:08:53
RM-HTL0002-421,HTL0002,421,DLX,Deluxe Room,114.75,1,2021-03-23 01:30:53,2022-08-31 23:15:42
RM-HTL0002-422,HTL0002,422,STD,Standard Room,58.79,1,2021-03-23 00:25:34,2021-05-23 05:50:46
RM-HTL0002-423,HTL0002,423,DLX,Deluxe Room,122.82,1,2021-03-20 04:01:43,2024-05-27 17:16:24
RM-HTL0002-424,HTL0002,424,SUT,Suite Room,250.16,1,2021-03-01 02:25:44,2024-05-09 10:43:22
RM-HTL0002-425,HTL0002,425,DLX,Deluxe Room,114.09,1,2021-02-26 19:54:27,2021-02-26 19:54:27
RM-HTL0002-426,HTL0002,426,EXE,Executive Suite,408.43,1,2021-03-03 04:40:05,2023-07-16 16:18:36
RM-HTL0002-427,HTL0002,427,STD,Standard Room,58.4,1,2021-03-19 23:20:02,2021-03-19 23:20:02
RM-HTL0002-428,HTL0002,428,EXE,Executive Suite,405.43,1,2021-02-26 12:23:01,2023-10-29 07:04:03
RM-HTL0002-429,HTL0002,429,STD,Standard Room,61.68,1,2021-02-24 22:42:36,2021-02-24 22:42:36
RM-HTL0002-430,HTL0002,430,EXE,Executive Suite,406.98,1,2021-03-15 12:08:39,2024-05-09 18:17:35
RM-HTL0002-431,HTL0002,431,DLX,Deluxe Room,114.5,1,2021-02-24 03:56:02,2025-10-10 02:32:24
RM-HTL0002-432,HTL0002,432,DLX,Deluxe Room,108.1,1,2021-03-13 10:28:25,2021-10-27 10:20:20
RM-HTL0002-433,HTL0002,433,DLX,Deluxe Room,106.25,1,2021-03-03 09:15:28,2025-07-19 12:21:51
RM-HTL0002-434,HTL0002,434,EXE,Executive Suite,408.3,1,2021-03-17 03:48:59,2021-03-17 03:48:59
RM-HTL0002-435,HTL0002,435,EXE,Executive Suite,405.27,1,2021-03-21 15:05:06,2022-01-20 11:00:12
RM-HTL0002-436,HTL0002,436,DLX,Deluxe Room,118.43,1,2021-03-08 09:30:11,2025-05-29 08:51:32
RM-HTL0002-437,HTL0002,437,STD,Standard Room,64.42,1,2021-03-10 04:26:51,2025-04-11 21:05:05
RM-HTL0002-438,HTL0002,438,SUT,Suite Room,247.8,1,2021-03-22 21:17:01,2021-03-22 21:17:01
RM-HTL0002-439,HTL0002,439,EXE,Executive Suite,400.38,1,2021-03-20 11:29:03,2021-03-20 11:29:03
RM-HTL0002-440,HTL0002,440,EXE,Executive Suite,408.8,1,2021-03-07 06:19:17,2025-09-13 08:41:12
RM-HTL0002-441,HTL0002,441,STD,Standard Room,52.98,1,2021-03-22 02:39:16,2021-03-22 02:39:16
RM-HTL0002-442,HTL0002,442,SUP,Superior Room,76.26,1,2021-02-24 22:03:30,2021-11-30 05:25:25
RM-HTL0002-443,HTL0002,443,DLX,Deluxe Room,110.47,1,2021-02-28 12:27:56,2024-01-28 00:30:29
RM-HTL0002-444,HTL0002,444,DLX,Deluxe Room,106.86,1,2021-03-01 07:08:18,2022-08-25 21:11:57
RM-HTL0002-445,HTL0002,445,SUP,Superior Room,80.95,1,2021-03-07 17:30:41,2021-03-07 17:30:41
RM-HTL0002-446,HTL0002,446,DLX,Deluxe Room,112.03,1,2021-03-03 05:56:41,2021-10-06 22:36:38
RM-HTL0002-447,HTL0002,447,SUP,Superior Room,81.32,1,2021-03-14 12:44:18,2026-03-12 09:58:21
RM-HTL0002-448,HTL0002,448,DLX,Deluxe Room,111.33,1,2021-03-11 04:50:14,2026-04-03 12:40:32
RM-HTL0002-449,HTL0002,449,DLX,Deluxe Room,113.47,1,2021-03-02 00:49:37,2024-06-11 17:36:07
RM-HTL0002-450,HTL0002,450,DLX,Deluxe Room,105.69,1,2021-03-03 04:29:49,2023-07-27 10:53:09
RM-HTL0003-101,HTL0003,101,EXE,Executive Suite,398.6,1,2021-05-26 20:18:41,2021-05-26 20:18:41
RM-HTL0003-102,HTL0003,102,SUP,Superior Room,80.28,1,2021-05-28 02:33:23,2021-06-15 01:39:46
RM-HTL0003-103,HTL0003,103,STD,Standard Room,46.37,1,2021-06-12 14:34:52,2023-07-06 22:19:30
RM-HTL0003-104,HTL0003,104,SUT,Suite Room,245.4,1,2021-06-03 02:38:37,2025-07-07 20:19:26
RM-HTL0003-105,HTL0003,105,SUT,Suite Room,260.84,1,2021-05-16 23:31:58,2021-05-16 23:31:58
RM-HTL0003-106,HTL0003,106,EXE,Executive Suite,413.01,1,2021-05-26 00:00:18,2021-05-26 00:00:18
RM-HTL0003-107,HTL0003,107,SUT,Suite Room,258.77,1,2021-05-16 06:18:18,2021-06-11 04:07:34
RM-HTL0003-108,HTL0003,108,DLX,Deluxe Room,108.74,0,2021-05-31 19:35:36,2023-09-07 18:10:30
RM-HTL0003-109,HTL0003,109,SUT,Suite Room,252.3,1,2021-05-19 13:03:08,2021-05-19 13:03:08
RM-HTL0003-110,HTL0003,110,SUT,Suite Room,254.58,1,2021-05-30 03:31:51,2021-06-06 22:35:23
RM-HTL0003-111,HTL0003,111,STD,Standard Room,60.88,1,2021-06-06 14:02:27,2021-06-06 14:02:27
RM-HTL0003-112,HTL0003,112,DLX,Deluxe Room,122.28,1,2021-06-06 09:04:17,2022-11-20 12:48:21
RM-HTL0003-113,HTL0003,113,DLX,Deluxe Room,118.36,0,2021-06-08 00:54:59,2025-07-31 12:29:05
RM-HTL0003-114,HTL0003,114,EXE,Executive Suite,409.01,1,2021-06-12 04:00:43,2025-11-17 08:07:18
RM-HTL0003-115,HTL0003,115,DLX,Deluxe Room,108.12,1,2021-06-10 00:59:40,2021-06-10 00:59:40
RM-HTL0003-116,HTL0003,116,STD,Standard Room,57.3,1,2021-06-05 11:32:42,2025-08-27 14:51:37
RM-HTL0003-117,HTL0003,117,SUP,Superior Room,72.82,1,2021-06-03 16:58:38,2026-03-26 20:01:08
RM-HTL0003-118,HTL0003,118,STD,Standard Room,60.22,1,2021-05-24 13:13:03,2022-05-07 06:50:55
RM-HTL0003-119,HTL0003,119,SUP,Superior Room,71.2,1,2021-05-20 21:52:56,2022-07-19 03:15:03
RM-HTL0003-120,HTL0003,120,DLX,Deluxe Room,115.15,1,2021-06-12 04:22:10,2025-12-30 11:56:55
RM-HTL0003-121,HTL0003,121,SUT,Suite Room,249.42,1,2021-05-24 12:36:55,2022-12-28 10:10:57
RM-HTL0003-122,HTL0003,122,STD,Standard Room,56.36,1,2021-06-09 02:10:41,2025-01-04 13:33:32
