payment_key,payment_date_key,payment_time_key,customer_key,payment_method_key,currency_key,flight_segment_key,hotel_stay_key,payment_reference,invoice_number,payment_status,payment_gateway,installment_months,gross_amount_usd,discount_amount_usd,tax_amount_usd,net_amount_usd,refund_amount_usd,gateway_fee_usd,loyalty_points_used,loyalty_points_earned,transaction_amount_local,source_reference_num,transaction_source
142,490,2215,690,1,2,12161.0,,PAY22160592459,INV-NA293-588326,Completed,Midtrans,6,186.77,0.0,22.18,208.95,0.0,4.18,0,626,3311857.5,CNF25059896,PARTNER
143,357,1630,2152,10,2,6794.0,,PAY93859383824,INV-OI620-991833,Completed,Adyen,0,1149.02,57.45,119.83,1211.4,0.0,18.17,0,2422,19200690.0,CNF14660450,AIRLINE
144,292,1700,2382,13,4,11984.0,,PAY00349781567,INV-JS066-467675,Completed,Stripe,0,1369.25,0.0,111.73,1480.98,0.0,42.95,0,1480,6930.99,CNF87641193,AGENT
145,103,1215,63,1,2,12317.0,,PAY69812147697,INV-KT023-492945,Completed,Stripe,0,2174.07,108.7,195.2,2260.57,0.0,65.56,4185,2260,35830034.5,CNF73708960,PARTNER
146,442,1645,2145,5,6,2178.0,,PAY12735973976,INV-OH094-787958,Completed,Midtrans,0,1643.67,82.18,134.34,1695.83,0.0,33.92,0,1695,253526.58,CNF02731603,PARTNER
147,771,100,2551,1,2,2260.0,,PAY42230307356,INV-IP014-064359,Completed,Stripe,12,298.44,44.77,32.54,286.21,0.0,8.3,0,572,4536428.5,CNF95196149,PARTNER
148,1018,45,1343,2,2,7240.0,,PAY27934546264,INV-RH220-701960,Completed,Midtrans,0,102.96,10.3,11.47,104.13,0.0,2.08,0,104,1650460.5,CNF75873863,AIRLINE
149,652,1015,1347,12,2,4405.0,,PAY39475222025,INV-JP708-453424,Completed,Adyen,0,565.27,0.0,61.17,626.44,0.0,9.4,1100,626,9929074.0,CNF71215785,PARTNER
150,714,1030,43,7,4,6842.0,,PAY91738800382,INV-TN998-136415,Failed,Midtrans,0,171.27,0.0,13.99,185.26,0.0,3.71,0,0,867.02,CNF35059738,HOTEL
151,541,1700,2068,10,2,841.0,,PAY03984238452,INV-IF099-607527,Completed,Midtrans,0,275.15,0.0,30.58,305.73,0.0,6.11,0,611,4845820.5,CNF12676449,AGENT
152,313,415,431,6,6,7516.0,,PAY80689455639,INV-IP107-828020,Completed,Stripe,0,130.02,19.5,9.33,119.85,0.0,3.48,0,239,17917.58,CNF12839891,HOTEL
153,833,1500,2759,7,3,5061.0,,PAY90409261922,INV-NT381-652820,Chargeback,DOKU,0,1315.42,131.54,145.28,1329.16,1329.16,29.24,0,0,1794.37,CNF28264813,AIRLINE
154,466,1445,2251,1,2,11491.0,,PAY07548312132,INV-RE176-302292,Failed,DOKU,12,162.37,8.12,16.05,170.3,0.0,3.75,0,0,2699255.0,CNF68728308,PARTNER
155,635,1845,2982,2,2,2130.0,,PAY62421864392,INV-FV051-079758,Completed,Midtrans,3,1596.93,239.54,136.6,1493.99,0.0,29.88,0,2987,23679741.5,CNF09095902,HOTEL
156,103,2115,1245,7,5,10323.0,,PAY68624425098,INV-SL119-704272,Completed,Midtrans,0,147.47,0.0,14.11,161.58,0.0,3.23,0,161,5897.67,CNF89847746,PARTNER
157,1032,945,1252,9,2,11230.0,,PAY12901386490,INV-HP258-236542,Completed,Xendit,0,11321.99,0.0,1089.01,12411.0,0.0,223.4,0,12411,196714350.0,CNF78250105,AGENT
158,828,800,982,10,8,2657.0,,PAY68954131997,INV-IG473-903763,Completed,Midtrans,0,232.05,0.0,26.35,258.4,0.0,5.17,0,258,948.97,CNF21815958,AIRLINE
159,498,530,2663,2,1,10541.0,,PAY09764880050,INV-MR863-253610,Completed,Xendit,3,88.41,0.0,11.18,99.59,0.0,1.79,0,99,99.59,CNF13463046,PARTNER
160,136,2300,109,1,6,7267.0,,PAY46947081449,INV-ZZ367-641965,Completed,Midtrans,0,1011.56,151.73,106.86,966.69,0.0,19.33,369,1933,144520.16,CNF08238340,AGENT
161,758,2130,2189,2,2,11802.0,,PAY52455380862,INV-WN717-729171,Completed,Xendit,0,116.94,0.0,15.12,132.06,0.0,2.38,3586,264,2093151.0,CNF63560970,AIRLINE
162,269,415,2781,5,7,14629.0,,PAY70731825426,INV-QG551-121426,Completed,PayPal,0,11107.17,1666.08,1073.73,10514.82,0.0,357.5,0,10514,16087.67,CNF74202821,PARTNER
163,720,1830,1676,12,4,2624.0,,PAY91018588871,INV-DX336-054448,Completed,Xendit,0,1145.57,57.28,109.8,1198.09,0.0,21.57,0,1198,5607.06,CNF12619358,HOTEL
164,430,2345,1213,10,2,1729.0,,PAY76487646681,INV-CI204-649811,Completed,Xendit,0,2108.27,421.65,167.61,1854.23,0.0,33.38,0,3708,29389545.5,CNF54424029,PARTNER
165,1,200,2367,1,2,12584.0,,PAY51232630740,INV-DV058-650278,Completed,Xendit,0,167.52,25.13,14.5,156.89,0.0,2.82,0,156,2486706.5,CNF51708336,AIRLINE
166,1043,445,2790,1,2,12402.0,,PAY70794517395,INV-WO452-972093,Completed,Midtrans,0,3906.6,0.0,452.86,4359.46,0.0,87.19,0,8718,69097441.0,CNF66335167,AIRLINE
167,621,615,1303,5,3,13427.0,,PAY95863997829,INV-NT418-100015,Completed,Stripe,0,1258.73,0.0,116.86,1375.59,0.0,39.89,0,2751,1857.05,CNF79185041,AGENT
168,335,230,2703,13,1,1658.0,,PAY92264394318,INV-TU918-457330,Completed,Midtrans,0,198.27,29.74,19.38,187.91,0.0,3.76,180,187,187.91,CNF43006319,PARTNER
169,18,2100,1577,14,9,3807.0,,PAY31299729779,INV-TX233-219794,Completed,DOKU,0,174.7,17.47,13.87,171.1,0.0,3.76,0,171,135.17,CNF12434683,AGENT
170,453,1030,2944,9,8,4619.0,,PAY21682499924,INV-SN610-630556,Completed,Xendit,0,1625.27,162.53,177.58,1640.32,0.0,29.53,1654,1640,6024.08,CNF90970782,HOTEL
171,1077,745,2065,7,2,9439.0,,PAY10026920169,INV-TK109-191200,Completed,Xendit,0,277.18,0.0,35.3,312.48,0.0,5.62,0,312,4952808.0,CNF86639814,AIRLINE
172,775,1400,353,1,8,3676.0,,PAY51017852965,INV-IG623-651519,Completed,Midtrans,3,585.4,87.81,53.93,551.52,0.0,11.03,0,551,2025.46,CNF01527650,AIRLINE
173,932,1430,468,9,4,11456.0,,PAY89351923484,INV-UN307-726322,Completed,Midtrans,0,3624.24,0.0,384.44,4008.68,0.0,80.17,0,4008,18760.62,CNF97747359,HOTEL
174,279,1645,1493,7,4,13383.0,,PAY14311730130,INV-PJ806-372113,Completed,Xendit,0,1424.56,0.0,173.55,1598.11,0.0,28.77,0,4794,7479.15,CNF89363836,HOTEL
175,1068,2015,2273,1,2,13138.0,,PAY14156501184,INV-WN573-237015,Completed,DOKU,0,1224.54,122.45,94.72,1196.81,0.0,26.33,3110,1196,18969438.5,CNF01795469,PARTNER
176,943,2015,2234,1,1,14960.0,,PAY22070376225,INV-QZ434-821465,Completed,PayPal,0,1459.08,72.95,174.56,1560.69,0.0,53.06,0,1560,1560.69,CNF58081719,HOTEL
177,806,1230,1809,4,1,3362.0,,PAY69537504580,INV-ND425-180270,Completed,PayPal,0,72.06,0.0,8.72,80.78,0.0,2.75,123,242,80.78,CNF45478399,AIRLINE
178,788,900,1750,1,2,7405.0,,PAY10182202043,INV-NY352-767579,Completed,Xendit,0,235.16,0.0,25.27,260.43,0.0,4.69,0,260,4127815.5,CNF04268933,PARTNER
179,210,1900,2433,2,1,12380.0,,PAY48087289054,INV-OL618-141477,Completed,Xendit,0,513.98,51.4,47.8,510.38,0.0,9.19,14551,510,510.38,CNF27936489,AIRLINE
180,709,630,2462,7,1,4306.0,,PAY55305000152,INV-FU869-254136,Completed,Midtrans,0,140.48,14.05,14.77,141.2,0.0,2.82,873,141,141.2,CNF13951904,HOTEL
181,980,2030,1565,9,2,11327.0,,PAY54170522615,INV-FO170-206436,Completed,Midtrans,0,3705.28,185.26,369.72,3889.74,0.0,77.79,0,7779,61652379.0,CNF67549139,AGENT
182,243,145,2601,1,2,3717.0,,PAY85717992630,INV-MD546-477374,Completed,Xendit,0,111.93,0.0,11.28,123.21,0.0,2.22,0,616,1952878.5,CNF59915242,HOTEL
183,212,1845,1418,7,7,8655.0,,PAY11932892099,INV-XE216-396795,Completed,Stripe,0,227.79,0.0,29.6,257.39,0.0,7.46,0,772,393.81,CNF74098307,PARTNER
184,84,100,191,4,2,12441.0,,PAY81751040217,INV-PO433-065079,Completed,Midtrans,3,655.49,0.0,62.13,717.62,0.0,14.35,0,717,11374277.0,CNF77622555,HOTEL
185,769,1430,1923,9,2,3012.0,,PAY85084241214,INV-NA049-570060,Completed,Xendit,0,241.54,24.15,22.39,239.78,0.0,4.32,1711,239,3800513.0,CNF52804332,PARTNER
186,1038,30,1417,2,4,7135.0,,PAY83935237401,INV-RB534-197414,Completed,Stripe,0,1548.28,0.0,152.59,1700.87,0.0,49.33,0,1700,7960.07,CNF28863927,AIRLINE
187,785,2245,2580,2,2,2751.0,,PAY17456853658,INV-PD427-105404,Completed,Xendit,12,179.08,17.91,15.08,176.25,0.0,3.17,0,528,2793562.5,CNF37593358,HOTEL
188,212,1230,2210,9,7,5004.0,,PAY88536309991,INV-FR148-258348,Completed,Stripe,0,341.86,0.0,37.3,379.16,0.0,11.0,0,1137,580.11,CNF22347190,PARTNER
189,141,315,395,2,2,5028.0,,PAY41037580001,INV-UY598-792977,Refunded,DOKU,0,5907.28,295.36,460.35,6072.27,6072.27,133.59,0,0,96245479.5,CNF77546284,PARTNER
190,939,415,2934,5,3,3435.0,,PAY60720542864,INV-UE856-991798,Completed,Xendit,0,367.5,36.75,42.77,373.52,0.0,6.72,2756,1120,504.25,CNF06345856,AGENT
191,748,1400,438,9,3,929.0,,PAY86677277288,INV-XU487-059027,Completed,Midtrans,0,13429.88,2685.98,871.09,11614.99,0.0,232.3,3585,23229,15680.24,CNF15411190,AIRLINE
192,452,1915,384,10,2,6783.0,,PAY88470570989,INV-DC113-403097,Completed,Stripe,0,425.04,63.76,36.83,398.11,0.0,11.55,0,796,6310043.5,CNF07182534,HOTEL
193,96,730,1812,1,2,4126.0,,PAY33919147790,INV-OO669-705410,Completed,Midtrans,0,936.95,93.7,98.53,941.78,0.0,18.84,1293,941,14927213.0,CNF63190107,HOTEL
194,1035,600,2717,1,2,14749.0,,PAY86236707189,INV-DD283-104247,Completed,PayPal,6,286.73,0.0,35.0,321.73,0.0,10.94,0,321,5099420.5,CNF22867726,AIRLINE
195,828,900,1917,7,7,12345.0,,PAY26986830603,INV-NE225-291481,Completed,Midtrans,0,505.12,0.0,57.3,562.42,0.0,11.25,0,562,860.5,CNF44363457,PARTNER
196,344,415,355,10,2,7848.0,,PAY05235300977,INV-ET033-724628,Completed,DOKU,0,169.13,8.46,13.86,174.53,0.0,3.84,242,174,2766300.5,CNF34998752,HOTEL
197,1070,130,1008,2,1,6347.0,,PAY27137883565,INV-BR228-000853,Completed,Stripe,0,359.9,0.0,31.43,391.33,0.0,11.35,0,391,391.33,CNF52531218,PARTNER
198,586,1930,870,7,7,9790.0,,PAY38537594120,INV-BP063-820657,Refunded,Midtrans,0,61.8,0.0,5.85,67.65,67.65,1.35,0,0,103.5,CNF08050918,AGENT
199,620,915,1736,7,8,7725.0,,PAY97570247751,INV-DS473-794105,Completed,Midtrans,0,103.77,5.19,9.63,108.21,0.0,2.16,0,108,397.4,CNF35865762,AIRLINE
200,947,1800,109,13,3,6755.0,,PAY73527650249,INV-YJ361-352800,Completed,Stripe,0,309.43,0.0,38.88,348.31,0.0,10.1,0,696,470.22,CNF81914243,AGENT
201,169,530,2263,2,2,10739.0,,PAY07501468807,INV-BW293-814954,Completed,Stripe,0,128.03,0.0,11.91,139.94,0.0,4.06,653,279,2218049.0,CNF12973020,AIRLINE
202,147,2115,1394,10,5,5104.0,,PAY40688957472,INV-RA431-619436,Completed,Xendit,0,117.71,0.0,13.34,131.05,0.0,2.36,0,262,4783.33,CNF67122373,AGENT
203,659,2130,1830,1,3,2785.0,,PAY53541341205,INV-AQ189-851122,Completed,Xendit,0,259.36,0.0,32.24,291.6,0.0,5.25,0,583,393.66,CNF59661446,PARTNER
204,586,1545,2935,6,2,11596.0,,PAY94215615845,INV-ES035-787290,Completed,Midtrans,0,195.11,0.0,15.83,210.94,0.0,4.22,0,210,3343399.0,CNF99327713,AGENT
205,375,515,2095,9,2,5369.0,,PAY47475810293,INV-VC132-569559,Completed,PayPal,0,381.69,0.0,37.59,419.28,0.0,14.26,0,1257,6645588.0,CNF42069256,AGENT
206,117,1445,2054,10,2,2524.0,,PAY37489029336,INV-QQ742-363053,Completed,Stripe,0,454.13,0.0,42.58,496.71,0.0,14.4,0,496,7872853.5,CNF62873451,HOTEL
207,953,1215,2139,10,6,13418.0,,PAY73894205807,INV-ZN809-997924,Completed,Midtrans,0,226.77,11.34,19.49,234.92,0.0,4.7,0,234,35120.54,CNF55054084,PARTNER
208,1033,700,1454,2,2,6618.0,,PAY09956699467,INV-KN476-427747,Completed,Midtrans,0,2553.25,0.0,324.69,2877.94,0.0,57.56,0,2877,45615349.0,CNF30038575,HOTEL
209,162,1645,2993,2,9,3958.0,,PAY83321184520,INV-QD297-546061,Completed,Xendit,0,116.71,0.0,9.38,126.09,0.0,2.27,1431,126,99.61,CNF74848741,AIRLINE
210,764,2215,429,1,2,8385.0,,PAY16378511218,INV-OV323-325807,Completed,Midtrans,0,193.74,0.0,22.56,216.3,0.0,4.33,376,432,3428355.0,CNF44093835,AGENT
211,203,2130,2016,2,2,6261.0,,PAY63102652447,INV-PP562-840271,Completed,Midtrans,0,1354.71,135.47,124.39,1343.63,0.0,26.87,2331,1343,21296535.5,CNF04153659,AIRLINE
212,875,115,2947,7,1,7011.0,,PAY73415502987,INV-MT761-097907,Completed,Midtrans,0,230.61,0.0,18.71,249.32,0.0,4.99,0,249,249.32,CNF73509861,AGENT
213,150,915,2549,5,3,4756.0,,PAY57003784631,INV-RR761-866921,Completed,DOKU,0,109.6,0.0,11.21,120.81,0.0,2.66,18,241,163.09,CNF67045698,AGENT
214,770,1715,2647,7,2,6038.0,,PAY21688100843,INV-UU005-120559,Completed,Xendit,0,64.92,9.74,7.11,62.29,0.0,1.12,0,62,987296.5,CNF44566739,PARTNER
215,775,1145,2367,10,7,9220.0,,PAY61482183187,INV-TE615-754590,Partial Refund,PayPal,0,164.95,0.0,18.31,183.26,42.64,6.23,594,0,280.39,CNF86430063,AIRLINE
216,318,2330,2978,6,4,23.0,,PAY10001525004,INV-NK090-522111,Completed,Xendit,0,874.55,0.0,106.03,980.58,0.0,17.65,0,1961,4589.11,CNF81519854,PARTNER
217,278,1015,2255,1,8,9412.0,,PAY52727556063,INV-JH936-864347,Completed,Stripe,0,204.8,0.0,18.5,223.3,0.0,6.48,0,223,820.07,CNF10331405,AGENT
218,993,645,1767,1,2,5920.0,,PAY77152327716,INV-RW979-678313,Completed,Xendit,0,1295.19,0.0,163.66,1458.85,0.0,26.26,0,7294,23122772.5,CNF18856169,AIRLINE
219,583,1715,2484,1,8,1819.0,,PAY45947991123,INV-RS963-940148,Completed,DOKU,6,658.34,0.0,70.75,729.09,0.0,16.04,0,1458,2677.58,CNF42197381,PARTNER
220,560,2300,519,5,5,7079.0,,PAY33239220997,INV-BL138-893809,Completed,Stripe,0,101.78,0.0,11.62,113.4,0.0,3.29,0,113,4139.1,CNF47339037,AIRLINE
221,14,900,613,9,3,11307.0,,PAY92945754067,INV-LF328-003290,Completed,Midtrans,0,226.9,0.0,24.61,251.51,0.0,5.03,0,251,339.54,CNF31274392,AIRLINE
222,559,15,2866,12,2,14090.0,,PAY09759832594,INV-VS413-105788,Completed,Midtrans,0,2704.04,270.4,298.35,2731.99,0.0,54.64,0,13659,43302041.5,CNF02214876,HOTEL
223,113,1530,1045,2,2,7709.0,,PAY57631892173,INV-TU420-822021,Completed,Midtrans,0,1020.25,51.01,93.09,1062.33,0.0,21.25,0,1062,16837930.5,CNF39575152,AIRLINE
224,176,1900,2503,4,2,8771.0,,PAY21965128616,INV-RK010-339867,Completed,Stripe,0,184.77,9.24,20.01,195.54,0.0,5.67,0,586,3099309.0,CNF22644427,HOTEL
225,47,1315,351,6,5,10661.0,,PAY25296297157,INV-JY470-452670,Completed,Midtrans,0,4052.98,0.0,393.98,4446.96,0.0,88.94,2437,4446,162314.04,CNF91482485,AGENT
226,858,1300,2995,9,2,3810.0,,PAY68364807678,INV-JY361-680590,Completed,Midtrans,0,469.33,0.0,57.43,526.76,0.0,10.54,0,1053,8349146.0,CNF68345116,HOTEL
227,960,2245,2165,2,2,1871.0,,PAY66126496796,INV-SA266-154527,Completed,Stripe,12,589.51,0.0,62.22,651.73,0.0,18.9,2382,1303,10329920.5,CNF18286549,AGENT
228,1027,330,2565,2,2,13904.0,,PAY02501305628,INV-KE644-983208,Completed,DOKU,0,608.39,30.42,58.0,635.97,0.0,13.99,1930,1907,10080124.5,CNF89452395,PARTNER
229,250,2030,1412,6,4,3360.0,,PAY39723934621,INV-TD573-999234,Completed,Xendit,0,2517.28,0.0,255.6,2772.88,0.0,49.91,0,2772,12977.08,CNF56960628,AGENT
230,229,830,488,6,1,5575.0,,PAY46155101094,INV-XY097-682411,Completed,Stripe,0,282.6,0.0,31.33,313.93,0.0,9.1,1303,627,313.93,CNF76810324,PARTNER
231,1085,1400,1277,1,3,3874.0,,PAY63153832237,INV-UN701-373112,Pending,Xendit,0,349.35,17.47,42.31,374.19,0.0,6.74,0,0,505.16,CNF77905425,AGENT
232,916,1615,1129,5,2,5709.0,,PAY78036367602,INV-FW436-596361,Completed,Midtrans,0,154.13,0.0,12.54,166.67,0.0,3.33,0,833,2641719.5,CNF34409325,AGENT
233,218,330,1699,9,4,6378.0,,PAY53803353337,INV-CD632-186613,Completed,Xendit,0,746.93,0.0,60.04,806.97,0.0,14.53,0,806,3776.62,CNF65158419,PARTNER
234,208,1000,1491,2,2,1225.0,,PAY41934029942,INV-KD078-778060,Completed,Xendit,0,349.09,52.36,37.33,334.06,0.0,6.01,0,668,5294851.0,CNF46533347,AIRLINE
235,154,2245,226,9,2,352.0,,PAY26985686608,INV-LJ947-215476,Pending,DOKU,0,83.79,0.0,10.68,94.47,0.0,2.08,0,0,1497349.5,CNF22673123,AIRLINE
236,70,845,1439,1,7,4848.0,,PAY20147894012,INV-EF259-361212,Completed,Midtrans,0,118.16,11.82,9.82,116.16,0.0,2.32,278,116,177.72,CNF98853396,PARTNER
237,125,915,937,1,6,4391.0,,PAY41576814677,INV-RI290-516984,Completed,Xendit,0,187.98,9.4,19.84,198.42,0.0,3.57,0,396,29663.79,CNF62857433,AGENT
238,649,1400,2704,6,2,12928.0,,PAY19346953670,INV-GA466-784096,Completed,Midtrans,0,530.69,0.0,50.48,581.17,0.0,11.62,0,581,9211544.5,CNF38324901,PARTNER
239,750,2245,780,1,1,5642.0,,PAY47671021108,INV-XS220-595726,Completed,Midtrans,0,161.54,0.0,15.76,177.3,0.0,3.55,0,531,177.3,CNF15862510,AGENT
240,879,1815,2391,5,2,13353.0,,PAY79236894568,INV-JG529-313525,Completed,Stripe,0,841.03,0.0,98.62,939.65,0.0,27.25,0,939,14893452.5,CNF15016365,HOTEL
241,475,2315,2504,6,2,5807.0,,PAY81496771521,INV-IV410-878017,Completed,Adyen,0,184.0,0.0,21.12,205.12,0.0,3.08,9396,1025,3251152.0,CNF04244149,AGENT
242,705,130,2479,7,4,7529.0,,PAY82663945770,INV-HM071-140042,Failed,Midtrans,0,183.2,0.0,21.28,204.48,0.0,4.09,0,0,956.97,CNF45165077,HOTEL
243,851,2300,2660,2,2,9923.0,,PAY94228331050,INV-RJ356-430520,Pending,Midtrans,0,512.58,0.0,45.29,557.87,0.0,11.16,0,0,8842239.5,CNF42347185,PARTNER
244,394,100,2362,9,9,4353.0,,PAY63348653193,INV-WU584-762214,Completed,Stripe,0,3034.74,0.0,247.35,3282.09,0.0,95.18,0,3282,2592.85,CNF97787268,HOTEL
245,98,1500,2355,4,6,13258.0,,PAY96062920221,INV-GO718-004074,Completed,Stripe,3,190.75,0.0,20.1,210.85,0.0,6.11,3551,632,31522.08,CNF48319501,PARTNER
246,578,515,1022,13,2,4336.0,,PAY87690355350,INV-EZ515-808468,Completed,Midtrans,0,3573.96,0.0,299.81,3873.77,0.0,77.48,0,11621,61399254.5,CNF01889475,HOTEL
247,1026,2200,1252,9,2,11230.0,,PAY12483670176,INV-OS961-009888,Completed,Adyen,0,11321.99,1698.3,959.71,10583.4,0.0,158.75,0,10583,167746890.0,CNF78250105,PARTNER
248,957,2230,2950,13,4,555.0,,PAY56258419636,INV-MY998-397669,Completed,Midtrans,0,166.18,8.31,17.72,175.59,0.0,3.51,2574,877,821.76,CNF37145031,AGENT
249,79,1015,1756,1,6,14792.0,,PAY78991231894,INV-UZ535-534816,Completed,Xendit,0,19083.22,3816.64,1505.28,16771.86,0.0,301.89,1604,16771,2507393.07,CNF18951127,AGENT
250,167,1515,2635,7,7,5068.0,,PAY36697844982,INV-DU490-917535,Completed,Xendit,0,285.39,14.27,24.33,295.45,0.0,5.32,4006,295,452.04,CNF82314576,HOTEL
251,772,1830,1088,1,1,2241.0,,PAY20357953438,INV-LC754-810811,Completed,Midtrans,0,290.9,0.0,29.5,320.4,0.0,6.41,0,320,320.4,CNF41171590,PARTNER
252,522,915,742,6,6,12387.0,,PAY05106301108,INV-EA277-863459,Completed,Midtrans,0,1783.27,178.33,147.01,1751.95,0.0,35.04,375,3503,261916.52,CNF78260840,AIRLINE
253,303,0,1243,10,2,13271.0,,PAY03796230909,INV-ZS128-631801,Completed,Adyen,0,443.9,0.0,53.92,497.82,0.0,7.47,0,995,7890447.0,CNF03079177,AGENT
254,615,845,1283,7,2,13071.0,,PAY71892989413,INV-GB848-819140,Partial Refund,Midtrans,0,190.0,38.0,15.62,167.62,18.68,3.35,1680,0,2656777.0,CNF16730243,HOTEL
255,738,645,1048,2,5,2701.0,,PAY87047647854,INV-DD989-491887,Completed,Xendit,0,1658.14,0.0,181.51,1839.65,0.0,33.11,0,1839,67147.23,CNF59959241,AIRLINE
256,664,1245,1474,2,2,9803.0,,PAY08530651176,INV-ZD419-393951,Completed,Midtrans,0,3449.45,0.0,326.32,3775.77,0.0,75.52,0,3775,59845954.5,CNF47863227,PARTNER
257,307,1845,2348,1,2,14620.0,,PAY59301236828,INV-RW070-081172,Completed,Adyen,6,3871.76,0.0,338.8,4210.56,0.0,63.16,0,4210,66737376.0,CNF72147917,AIRLINE
258,9,630,1165,6,2,8082.0,,PAY80100903194,INV-VT508-705566,Completed,Midtrans,0,171.65,0.0,18.54,190.19,0.0,3.8,0,380,3014511.5,CNF63356353,AIRLINE
259,124,1730,1573,2,2,1171.0,,PAY55573692416,INV-YA279-883708,Completed,Xendit,0,316.33,0.0,35.26,351.59,0.0,6.33,4584,351,5572701.5,CNF86178058,HOTEL
260,501,945,2747,13,2,14667.0,,PAY14388513340,INV-VC657-485835,Completed,Xendit,0,160.3,0.0,19.83,180.13,0.0,3.24,0,900,2855060.5,CNF72295112,PARTNER
261,969,815,2282,1,2,10069.0,,PAY25797528243,INV-VM734-725108,Completed,Midtrans,0,260.4,13.02,21.94,269.32,0.0,5.39,0,538,4268722.0,CNF81372946,AGENT
262,92,1445,1061,9,5,1617.0,,PAY92786530954,INV-JC876-411082,Completed,Midtrans,0,1073.38,161.01,74.72,987.09,0.0,19.74,0,4935,36028.79,CNF30892290,AIRLINE
263,595,630,1279,7,6,1241.0,,PAY81965796379,INV-UH142-301160,Completed,Xendit,0,531.41,26.57,40.99,545.83,0.0,9.82,0,1091,81601.59,CNF58198708,HOTEL
264,272,930,2345,10,2,4618.0,,PAY31650388304,INV-OP215-955986,Pending,Xendit,0,1389.28,0.0,150.95,1540.23,0.0,27.72,0,0,24412645.5,CNF07026726,PARTNER
265,1036,915,191,2,4,8029.0,,PAY20734326215,INV-NC941-366603,Completed,Midtrans,0,119.52,11.95,12.54,120.11,0.0,2.4,0,120,562.11,CNF63975762,AIRLINE
266,52,2000,839,7,2,7611.0,,PAY52232299502,INV-HO612-391636,Completed,Midtrans,0,386.22,57.93,33.93,362.22,0.0,7.24,0,362,5741187.0,CNF84167217,PARTNER
267,345,730,1582,1,2,11743.0,,PAY55850929772,INV-LH597-490222,Completed,Xendit,3,525.88,0.0,66.4,592.28,0.0,10.66,382,592,9387638.0,CNF37028442,AGENT
268,41,630,1187,7,6,8194.0,,PAY63882494630,INV-EK606-624862,Completed,Adyen,0,234.71,0.0,26.32,261.03,0.0,3.92,0,261,39023.98,CNF69686275,PARTNER
269,697,2330,338,13,3,11563.0,,PAY82264852862,INV-QB381-157043,Completed,Midtrans,0,965.7,0.0,103.57,1069.27,0.0,21.39,0,2138,1443.51,CNF73859120,HOTEL
270,807,1915,2750,4,2,10180.0,,PAY87307464767,INV-QV935-436886,Completed,Xendit,0,451.52,22.58,35.92,464.86,0.0,8.37,0,929,7368031.0,CNF45956263,PARTNER
271,1064,2345,458,5,2,932.0,,PAY49943105386,INV-WN579-184934,Completed,Stripe,0,173.29,0.0,22.36,195.65,0.0,5.67,631,195,3101052.5,CNF37582682,HOTEL
272,908,345,2544,2,9,4596.0,,PAY88241434604,INV-RP214-300242,Completed,DOKU,0,5823.72,0.0,652.73,6476.45,0.0,142.48,0,6476,5116.4,CNF00946748,HOTEL
273,30,1900,2082,7,2,5622.0,,PAY19701496151,INV-RI944-834721,Completed,Midtrans,0,0.0,10.62,0.0,0.0,0.0,2.15,0,215,0.0,CNF77414402,AGENT
274,625,1145,2870,1,2,6219.0,,PAY89406408068,INV-JO878-567805,Completed,Stripe,0,1765.75,0.0,221.29,1987.04,0.0,57.62,0,1987,31494584.0,CNF15229957,AGENT
275,717,1430,43,6,2,6842.0,,PAY05661038525,INV-ER923-330345,Completed,Adyen,0,171.27,0.0,18.61,189.88,0.0,2.85,0,379,3009598.0,CNF35059738,AGENT
276,369,815,2930,13,3,5387.0,,PAY72982940148,INV-BR312-682953,Completed,Midtrans,0,293.33,0.0,30.63,323.96,0.0,6.48,0,971,437.35,CNF20725104,AGENT
277,902,15,2744,2,2,8403.0,,PAY46258662695,INV-MI014-784512,Chargeback,Midtrans,3,1737.67,86.88,164.61,1815.4,1815.4,36.31,0,0,28774090.0,CNF76109048,PARTNER
278,328,2330,2503,4,1,11562.0,,PAY11754781607,INV-UU751-728874,Completed,Midtrans,0,196.96,0.0,18.83,215.79,0.0,4.32,3924,647,215.79,CNF91748732,HOTEL
279,535,2100,1702,2,2,2.0,,PAY68957344905,INV-HH208-450194,Completed,PayPal,0,257.56,0.0,26.01,283.57,0.0,9.64,1990,283,4494584.5,CNF41007941,AIRLINE
280,315,945,99,12,2,7807.0,,PAY72291128532,INV-AX198-832655,Completed,Midtrans,0,300.93,0.0,38.44,339.37,0.0,6.79,96,339,5379014.5,CNF66384531,PARTNER
281,1016,1430,2132,10,2,9050.0,,PAY92007857890,INV-RP641-108472,Completed,Stripe,0,6040.84,604.08,545.65,5982.41,0.0,173.49,0,5982,94821198.5,CNF89021720,HOTEL
282,86,1545,2299,5,2,5327.0,,PAY88327452515,INV-JN816-571348,Completed,Xendit,0,797.77,0.0,71.5,869.27,0.0,15.65,164,869,13777929.5,CNF60574707,PARTNER
283,1084,1500,2976,10,5,2026.0,,PAY30593344220,INV-NR093-380184,Completed,Midtrans,0,20629.78,1031.49,1729.11,21327.4,0.0,426.55,48,21327,778450.1,CNF35066566,HOTEL
284,40,100,1215,10,2,8584.0,,PAY15066626826,INV-SG739-910466,Completed,Xendit,0,2721.31,0.0,244.72,2966.03,0.0,53.39,2012,2966,47011575.5,CNF09797113,PARTNER
